Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
155.txt,16,88,38,59,37,173,61,97,57,0.56,0.59,0.43,0.32,2.23,1.06,88,35,39.20,37.50,0.51,0.73,4.73,6.69,0.87,17.06,0.61,0.59,7.68,1.96,0.13,0.62,0.05,0.00,0.05,173,16,26,20,16,4,3,3,18,10.8125,10.8125,8.6500,1.2500,1.6250,1.2500,0.2000,0.2500,1.0000,0.1875,0.1875,0.1500,1.1250,0.9000,1
156.txt,6,44,18,28,16,65,23,32,19,0.49,0.59,0.41,0.56,2.78,1.18,44,31,35.40,33.70,0.68,0.62,3.86,5.46,0.91,19.39,0.88,0.89,7.11,1.89,0.25,0.83,0.12,0.03,0.16,62,6,10,9,6,3,2,2,3,10.3333,10.3333,6.8889,1.5000,1.6667,1.5000,0.3333,0.5000,1.0000,0.3333,0.3333,0.2222,0.5000,0.3333,1
432.txt,13,79,41,54,38,114,55,66,49,0.58,0.74,0.52,0.68,10.23,2.26,79,39,41.00,39.50,0.69,0.79,5.23,7.40,0.92,26.56,0.82,0.82,14.73,2.71,0.27,0.82,0.06,0.02,0.08,110,13,18,15,13,1,1,2,10,8.4615,8.4615,7.3333,1.1538,1.3846,1.1538,0.0667,0.0769,1.0000,0.0769,0.1538,0.1333,0.7692,0.6667,1
353.txt,28,142,59,101,59,244,85,135,85,0.55,0.63,0.42,0.47,10.80,2.32,142,39,40.50,39.50,0.58,0.76,6.43,9.09,0.90,24.24,0.75,0.69,23.59,3.43,0.25,0.76,0.09,0.02,0.11,244,28,47,37,30,7,5,4,18,8.7143,8.1333,6.5946,1.3214,1.5667,1.2333,0.1892,0.2333,1.0714,0.1667,0.1333,0.1081,0.6000,0.4865,1
150.txt,20,103,41,70,40,196,57,113,56,0.58,0.50,0.40,0.31,3.69,1.36,103,34,38.40,35.40,0.53,0.70,5.20,7.36,0.88,18.80,0.62,0.62,14.77,2.72,0.21,0.66,0.05,0.00,0.05,196,20,39,23,20,5,5,7,14,9.8000,9.8000,8.5217,1.1500,1.9500,1.1500,0.2174,0.2500,1.0000,0.2500,0.3500,0.3043,0.7000,0.6087,1
32.txt,23,122,45,85,43,258,99,158,97,0.61,0.61,0.37,0.39,7.37,1.92,122,34,37.60,35.40,0.47,0.70,5.37,7.60,0.87,17.88,0.54,0.63,19.61,3.13,0.20,0.47,0.09,0.02,0.11,258,23,47,30,23,7,6,3,36,11.2174,11.2174,8.6000,1.3043,2.0435,1.3043,0.2333,0.3043,1.0000,0.2609,0.1304,0.1000,1.5652,1.2000,1
478.txt,27,126,54,87,54,219,78,123,78,0.56,0.63,0.43,0.43,6.43,1.79,126,41,40.70,38.80,0.58,0.77,6.02,8.51,0.90,22.82,0.71,0.77,20.83,3.23,0.22,0.66,0.13,0.00,0.13,219,27,35,34,27,7,6,5,20,8.1111,8.1111,6.4412,1.2593,1.2963,1.2593,0.2059,0.2593,1.0000,0.2222,0.1852,0.1471,0.7407,0.5882,1
440.txt,25,149,66,104,64,253,106,155,104,0.61,0.67,0.44,0.53,13.80,2.63,149,35,41.20,40.00,0.59,0.81,6.62,9.37,0.90,25.12,0.67,0.71,25.00,3.54,0.23,0.62,0.06,0.03,0.09,253,25,44,42,24,16,12,3,32,10.1200,10.5417,6.0238,1.6800,1.8333,1.7500,0.3810,0.6667,0.9600,0.5000,0.1250,0.0714,1.3333,0.7619,1
176.txt,14,75,40,51,39,125,59,73,58,0.58,0.79,0.53,0.42,4.17,1.44,75,40,38.20,35.80,0.60,0.74,4.74,6.71,0.89,19.82,0.70,0.62,9.38,2.17,0.21,0.72,0.04,0.00,0.04,125,14,21,15,12,3,2,3,15,8.9286,10.4167,8.3333,1.0714,1.7500,1.2500,0.2000,0.2500,0.8571,0.1667,0.2500,0.2000,1.2500,1.0000,1
255.txt,30,157,70,112,66,327,123,187,118,0.57,0.63,0.45,0.36,7.47,1.93,157,42,37.70,34.70,0.48,0.73,6.14,8.68,0.87,19.84,0.60,0.53,16.29,2.85,0.17,0.64,0.10,0.01,0.11,325,30,50,45,32,13,9,4,41,10.8333,10.1562,7.2222,1.5000,1.5625,1.4062,0.2889,0.4062,1.0667,0.2812,0.1250,0.0889,1.2812,0.9111,1
448.txt,15,80,38,54,35,137,60,84,57,0.61,0.68,0.47,0.41,4.97,1.58,80,38,37.70,37.50,0.58,0.73,4.83,6.83,0.89,19.54,0.64,0.62,11.17,2.36,0.21,0.62,0.04,0.02,0.06,135,15,24,18,15,2,1,2,15,9.0000,9.0000,7.5000,1.2000,1.6000,1.2000,0.1111,0.1333,1.0000,0.0667,0.1333,0.1111,1.0000,0.8333,1
458.txt,10,92,36,64,36,145,53,90,53,0.62,0.59,0.39,0.65,8.45,2.06,92,39,39.30,41.40,0.63,0.79,5.40,7.64,0.91,23.64,0.71,0.90,16.20,2.85,0.20,0.62,0.10,0.03,0.13,145,10,18,15,10,4,4,2,17,14.5000,14.5000,9.6667,1.5000,1.8000,1.5000,0.2667,0.4000,1.0000,0.4000,0.2000,0.1333,1.7000,1.1333,1
82.txt,8,59,23,38,20,84,30,46,25,0.55,0.54,0.39,0.57,4.57,1.51,59,39,39.10,37.80,0.70,0.78,4.55,6.44,0.92,24.13,0.83,1.00,14.00,2.65,0.30,0.71,0.07,0.02,0.09,80,8,12,10,8,2,2,5,8,10.0000,10.0000,8.0000,1.2500,1.5000,1.2500,0.2000,0.2500,1.0000,0.2500,0.6250,0.5000,1.0000,0.8000,1
300.txt,31,131,64,93,61,258,113,152,110,0.59,0.72,0.49,0.33,4.89,1.56,131,36,35.10,34.20,0.51,0.73,5.77,8.16,0.88,19.76,0.61,0.43,8.70,2.09,0.13,0.65,0.11,0.02,0.13,258,31,43,35,32,6,6,10,27,8.3226,8.0625,7.3714,1.1290,1.3438,1.0938,0.1714,0.1875,1.0323,0.1875,0.3125,0.2857,0.8438,0.7714,1
304.txt,21,83,26,56,24,146,41,86,39,0.59,0.45,0.31,0.15,0.59,0.54,83,38,37.40,36.90,0.57,0.73,4.86,6.87,0.89,19.10,0.65,0.59,9.48,2.18,0.19,0.63,0.07,0.01,0.08,146,21,26,21,21,2,2,3,11,6.9524,6.9524,6.9524,1.0000,1.2381,1.0000,0.0952,0.0952,1.0000,0.0952,0.1429,0.1429,0.5238,0.5238,1
407.txt,8,46,12,31,12,68,20,43,20,0.63,0.47,0.26,0.30,0.90,0.67,46,34,36.40,33.90,0.68,0.68,3.94,5.58,0.91,19.78,0.72,0.60,3.60,1.34,0.14,0.76,0.12,0.02,0.14,68,8,9,7,8,0,0,1,7,8.5000,8.5000,9.7143,0.8750,1.1250,0.8750,0.0000,0.0000,1.0000,0.0000,0.1250,0.1429,0.8750,1.0000,1
257.txt,5,35,15,24,15,42,19,28,19,0.67,0.68,0.43,0.57,2.29,1.07,35,35,35,35,0.83,0.83,3.82,5.40,0.95,33.28,0.86,0.86,5.14,1.60,0.21,0.89,0.07,0.04,0.11,42,5,8,7,5,2,2,1,8,8.4000,8.4000,6.0000,1.4000,1.6000,1.4000,0.2857,0.4000,1.0000,0.4000,0.2000,0.1429,1.6000,1.1429,1
67.txt,22,137,58,93,55,256,93,140,89,0.55,0.64,0.42,0.58,12.74,2.52,137,35,38.90,39.30,0.54,0.79,6.05,8.56,0.89,21.36,0.66,0.84,26.95,3.67,0.23,0.57,0.07,0.01,0.08,254,22,33,24,20,3,2,4,23,11.5455,12.7000,10.5833,1.0909,1.6500,1.2000,0.1250,0.1500,0.9091,0.1000,0.2000,0.1667,1.1500,0.9583,1
451.txt,8,58,25,40,24,87,38,54,36,0.62,0.67,0.43,0.42,4.65,1.53,58,37,36.80,39.80,0.67,0.74,4.40,6.22,0.91,21.36,0.74,0.77,15.38,2.77,0.37,0.68,0.04,0.02,0.06,87,8,15,11,9,2,1,2,7,10.8750,9.6667,7.9091,1.3750,1.6667,1.2222,0.1818,0.2222,1.1250,0.1111,0.2222,0.1818,0.7778,0.6364,1
409.txt,13,64,21,43,21,107,30,57,30,0.53,0.53,0.33,0.36,1.79,0.94,64,38,38.30,34.50,0.60,0.75,4.37,6.19,0.89,18.45,0.75,0.79,8.64,2.08,0.19,0.74,0.04,0.02,0.05,107,13,13,13,13,1,1,2,6,8.2308,8.2308,8.2308,1.0000,1.0000,1.0000,0.0769,0.0769,1.0000,0.0769,0.1538,0.1538,0.4615,0.4615,1
499.txt,15,93,39,63,37,137,57,85,53,0.62,0.62,0.42,0.52,7.76,1.97,93,42,42.50,42.80,0.68,0.83,5.62,7.95,0.92,27.14,0.74,0.72,15.21,2.76,0.25,0.71,0.11,0.05,0.15,133,15,22,20,15,4,4,1,16,8.8667,8.8667,6.6500,1.3333,1.4667,1.3333,0.2000,0.2667,1.0000,0.2667,0.0667,0.0500,1.0667,0.8000,1
452.txt,18,109,48,77,47,192,76,113,75,0.59,0.66,0.44,0.45,8.10,2.01,109,37,38.20,38.20,0.57,0.77,5.56,7.87,0.89,21.20,0.68,0.68,18.23,3.02,0.24,0.67,0.08,0.01,0.09,192,18,31,28,18,10,10,3,21,10.6667,10.6667,6.8571,1.5556,1.7222,1.5556,0.3571,0.5556,1.0000,0.5556,0.1667,0.1071,1.1667,0.7500,1
259.txt,4,30,13,22,13,38,14,23,14,0.61,0.61,0.43,0.67,2.67,1.15,30,30,30,30,0.79,0.79,3.44,4.87,0.94,24.31,0.96,1.00,6.00,1.73,0.26,0.93,0.04,0.04,0.09,38,4,7,4,4,1,1,1,6,9.5000,9.5000,9.5000,1.0000,1.7500,1.0000,0.2500,0.2500,1.0000,0.2500,0.2500,0.2500,1.5000,1.5000,1
327.txt,17,67,27,48,26,125,45,76,43,0.61,0.57,0.40,0.25,1.50,0.87,67,39,36.10,33.50,0.54,0.68,4.24,5.99,0.87,16.24,0.63,0.58,8.17,2.02,0.18,0.68,0.05,0.04,0.09,125,17,25,20,17,3,3,3,8,7.3529,7.3529,6.2500,1.1765,1.4706,1.1765,0.1500,0.1765,1.0000,0.1765,0.1765,0.1500,0.4706,0.4000,1
111.txt,23,119,55,85,54,261,106,151,103,0.58,0.68,0.46,0.50,10.00,2.24,119,34,38.60,37.80,0.46,0.75,5.21,7.37,0.86,17.12,0.56,0.70,19.60,3.13,0.19,0.49,0.05,0.01,0.06,261,23,36,31,22,9,7,8,26,11.3478,11.8636,8.4194,1.3478,1.6364,1.4091,0.2903,0.4091,0.9565,0.3182,0.3636,0.2581,1.1818,0.8387,1
194.txt,5,36,15,22,15,43,18,25,18,0.58,0.72,0.42,0.75,2.25,1.06,36,36,36,36,0.84,0.84,3.88,5.49,0.95,34.58,0.88,1.00,4.00,1.41,0.16,0.84,0.04,0.04,0.08,43,5,6,4,5,0,0,2,4,8.6000,8.6000,10.7500,0.8000,1.2000,0.8000,0.0000,0.0000,1.0000,0.0000,0.4000,0.5000,0.8000,1.0000,1
424.txt,13,89,38,63,36,158,60,97,58,0.61,0.60,0.43,0.50,6.50,1.80,89,31,37.00,34.70,0.56,0.70,5.01,7.08,0.89,19.39,0.65,0.69,12.46,2.50,0.19,0.67,0.08,0.05,0.13,158,13,20,19,12,6,3,1,21,12.1538,13.1667,8.3158,1.4615,1.6667,1.5833,0.3158,0.5000,0.9231,0.2500,0.0833,0.0526,1.7500,1.1053,1
311.txt,10,89,35,59,32,107,39,65,36,0.61,0.55,0.39,0.48,4.76,1.54,89,45,46.40,45.40,0.83,0.89,6.08,8.60,0.96,51.48,0.91,0.90,17.19,2.93,0.29,0.89,0.11,0.02,0.12,105,10,19,15,10,4,4,2,13,10.5000,10.5000,7.0000,1.5000,1.9000,1.5000,0.2667,0.4000,1.0000,0.4000,0.2000,0.1333,1.3000,0.8667,1
47.txt,8,58,24,42,24,80,29,48,29,0.60,0.60,0.41,0.46,2.77,1.18,58,37,38.80,40.30,0.72,0.74,4.59,6.48,0.93,25.93,0.88,0.85,9.31,2.16,0.23,0.86,0.10,0.02,0.12,80,8,11,11,9,1,1,5,9,10.0000,8.8889,7.2727,1.3750,1.2222,1.2222,0.0909,0.1111,1.1250,0.1111,0.5556,0.4545,1.0000,0.8182,1
280.txt,3,30,9,18,9,30,9,18,9,0.60,0.50,0.30,0.60,1.80,0.95,30,30,30,30,1.00,1.00,3.87,5.48,1.00,0,1.00,1.00,5.00,1.58,0.28,1.00,0.06,0.00,0.06,30,3,4,3,3,0,0,1,3,10.0000,10.0000,10.0000,1.0000,1.3333,1.0000,0.0000,0.0000,1.0000,0.0000,0.3333,0.3333,1.0000,1.0000,1
447.txt,11,86,37,56,37,135,54,76,54,0.56,0.71,0.43,0.60,7.20,1.90,86,37,39.40,39.10,0.64,0.75,5.23,7.40,0.91,23.17,0.74,0.75,11.25,2.37,0.20,0.71,0.05,0.00,0.05,135,11,19,17,11,3,3,4,11,12.2727,12.2727,7.9412,1.5455,1.7273,1.5455,0.1765,0.2727,1.0000,0.2727,0.3636,0.2353,1.0000,0.6471,1
146.txt,6,35,13,23,12,46,17,29,16,0.63,0.55,0.37,0.33,0.67,0.58,35,35,35,35,0.76,0.76,3.65,5.16,0.93,23.29,0.79,0.67,2.67,1.15,0.14,0.86,0.07,0.00,0.07,46,6,7,6,5,0,0,1,7,7.6667,9.2000,7.6667,1.0000,1.4000,1.2000,0.0000,0.0000,0.8333,0.0000,0.2000,0.1667,1.4000,1.1667,1
181.txt,26,119,54,78,50,219,81,128,76,0.58,0.59,0.45,0.37,5.16,1.61,119,39,39.10,39.20,0.54,0.76,5.69,8.04,0.89,20.68,0.61,0.63,15.16,2.75,0.19,0.56,0.12,0.02,0.14,217,26,34,29,25,7,6,7,22,8.3462,8.6800,7.4828,1.1154,1.3600,1.1600,0.2414,0.2800,0.9615,0.2400,0.2800,0.2414,0.8800,0.7586,1
360.txt,31,155,57,101,51,326,109,182,99,0.56,0.54,0.37,0.45,8.60,2.07,155,30,39.10,38.70,0.48,0.74,6.07,8.58,0.87,19.56,0.55,0.60,14.88,2.73,0.14,0.52,0.08,0.02,0.10,318,31,37,37,31,3,3,6,33,10.2581,10.2581,8.5946,1.1935,1.1935,1.1935,0.0811,0.0968,1.0000,0.0968,0.1935,0.1622,1.0645,0.8919,1
288.txt,13,71,36,54,34,115,60,63,42,0.55,0.67,0.51,0.45,4.05,1.42,71,35,38.40,31.90,0.62,0.66,4.68,6.62,0.90,20.28,0.86,0.60,7.20,1.90,0.19,0.97,0.22,0.00,0.22,97,13,13,13,13,0,0,2,9,7.4615,7.4615,7.4615,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.1538,0.1538,0.6923,0.6923,1
49.txt,6,59,29,39,29,75,36,46,36,0.61,0.78,0.49,0.75,6.75,1.84,59,40,41.90,43.10,0.79,0.80,4.82,6.81,0.94,33.74,0.85,1.00,12.00,2.45,0.26,0.76,0.09,0.02,0.11,75,6,11,9,6,3,2,4,10,12.5000,12.5000,8.3333,1.5000,1.8333,1.5000,0.3333,0.5000,1.0000,0.3333,0.6667,0.4444,1.6667,1.1111,1
175.txt,4,33,14,21,14,37,15,23,15,0.62,0.65,0.42,0.80,3.20,1.26,33,33,33,33,0.89,0.89,3.84,5.43,0.97,49.49,0.91,1.00,5.00,1.58,0.22,0.88,0.09,0.00,0.09,37,4,7,5,3,1,1,1,3,9.2500,12.3333,7.4000,1.2500,2.3333,1.6667,0.2000,0.3333,0.7500,0.3333,0.3333,0.2000,1.0000,0.6000,1
322.txt,5,50,20,34,19,60,22,36,21,0.60,0.58,0.40,0.33,1.00,0.71,50,42,42.90,42.40,0.83,0.84,4.56,6.45,0.96,39.93,0.94,0.89,7.11,1.89,0.22,0.95,0.19,0.00,0.19,60,5,9,7,5,2,2,2,10,12.0000,12.0000,8.5714,1.4000,1.8000,1.4000,0.2857,0.4000,1.0000,0.4000,0.4000,0.2857,2.0000,1.4286,1
140.txt,35,116,57,87,55,276,119,183,117,0.66,0.64,0.49,0.20,1.96,0.99,116,37,36.60,35.50,0.42,0.71,4.94,6.98,0.85,15.83,0.48,0.31,5.02,1.58,0.09,0.50,0.07,0.01,0.08,274,35,42,37,33,4,3,5,28,7.8286,8.3030,7.4054,1.0571,1.2727,1.1212,0.1081,0.1212,0.9429,0.0909,0.1515,0.1351,0.8485,0.7568,1
136.txt,9,65,23,43,22,113,34,66,32,0.58,0.48,0.35,0.38,2.25,1.06,65,35,36.20,33.20,0.58,0.69,4.32,6.11,0.88,17.55,0.65,0.50,4.00,1.41,0.12,0.68,0.03,0.02,0.05,113,9,16,11,8,3,3,2,6,12.5556,14.1250,10.2727,1.2222,2.0000,1.3750,0.2727,0.3750,0.8889,0.3750,0.2500,0.1818,0.7500,0.5455,1
281.txt,13,52,17,32,16,78,21,41,19,0.53,0.46,0.33,0.31,1.23,0.78,52,36,36.50,35.20,0.67,0.72,4.16,5.89,0.91,20.33,0.78,0.69,6.23,1.77,0.22,0.79,0.07,0.02,0.10,78,13,12,13,13,0,0,1,4,6.0000,6.0000,6.0000,1.0000,0.9231,1.0000,0.0000,0.0000,1.0000,0.0000,0.0769,0.0769,0.3077,0.3077,1
437.txt,16,89,38,59,37,137,47,74,46,0.54,0.62,0.43,0.45,4.55,1.51,89,39,39.90,38.10,0.65,0.75,5.38,7.60,0.91,24.37,0.80,0.82,14.73,2.71,0.24,0.74,0.08,0.04,0.12,137,16,21,19,16,3,3,3,7,8.5625,8.5625,7.2105,1.1875,1.3125,1.1875,0.1579,0.1875,1.0000,0.1875,0.1875,0.1579,0.4375,0.3684,1
168.txt,6,41,19,30,19,52,21,32,21,0.62,0.66,0.46,0.57,2.29,1.07,41,39,39.90,39.70,0.79,0.78,4.02,5.69,0.94,28.53,0.94,0.86,5.14,1.60,0.19,1.00,0.16,0.00,0.16,52,6,8,7,6,1,1,3,6,8.6667,8.6667,7.4286,1.1667,1.3333,1.1667,0.1429,0.1667,1.0000,0.1667,0.5000,0.4286,1.0000,0.8571,1
435.txt,23,111,51,81,50,206,86,122,85,0.59,0.70,0.46,0.41,5.28,1.62,111,41,39.70,38.70,0.54,0.77,5.47,7.73,0.88,19.94,0.66,0.62,12.50,2.50,0.16,0.63,0.10,0.00,0.10,206,23,30,25,22,3,3,12,14,8.9565,9.3636,8.2400,1.0870,1.3636,1.1364,0.1200,0.1364,0.9565,0.1364,0.5455,0.4800,0.6364,0.5600,1
242.txt,7,43,20,28,19,78,30,45,29,0.58,0.64,0.47,0.50,2.00,1.00,43,30,32.40,30.50,0.55,0.60,3.44,4.87,0.86,13.84,0.62,0.62,3.12,1.25,0.11,0.64,0.07,0.00,0.07,78,7,8,6,6,1,1,2,11,11.1429,13.0000,13.0000,0.8571,1.3333,1.0000,0.1667,0.1667,0.8571,0.1667,0.3333,0.3333,1.8333,1.8333,1
71.txt,7,62,30,47,29,90,33,56,32,0.62,0.57,0.48,0.50,3.50,1.32,62,39,38.90,36.10,0.69,0.78,4.62,6.54,0.92,23.60,0.84,0.86,10.29,2.27,0.21,0.82,0.04,0.00,0.04,90,7,13,9,7,2,1,4,10,12.8571,12.8571,10.0000,1.2857,1.8571,1.2857,0.2222,0.2857,1.0000,0.1429,0.5714,0.4444,1.4286,1.1111,1
365.txt,11,88,30,57,25,148,38,85,33,0.57,0.39,0.34,0.45,4.55,1.51,88,40,37.70,39.00,0.59,0.78,5.11,7.23,0.90,20.86,0.67,0.77,13.14,2.56,0.20,0.67,0.01,0.01,0.02,144,11,19,13,11,0,0,3,9,13.0909,13.0909,11.0769,1.1818,1.7273,1.1818,0.0000,0.0000,1.0000,0.0000,0.2727,0.2308,0.8182,0.6923,1
487.txt,21,117,48,77,46,199,77,118,73,0.59,0.62,0.41,0.44,6.62,1.82,117,37,41.20,39.90,0.59,0.76,5.86,8.29,0.90,22.91,0.65,0.59,11.76,2.43,0.17,0.75,0.06,0.02,0.08,195,21,30,25,21,3,3,3,15,9.2857,9.2857,7.8000,1.1905,1.4286,1.1905,0.1200,0.1429,1.0000,0.1429,0.1429,0.1200,0.7143,0.6000,1
224.txt,18,67,22,44,22,121,33,64,33,0.53,0.52,0.33,0.38,2.25,1.06,67,41,36.00,31.10,0.55,0.72,4.31,6.09,0.88,16.90,0.69,0.81,10.56,2.30,0.20,0.61,0.11,0.09,0.20,121,18,21,18,19,2,2,2,6,6.7222,6.3684,6.7222,1.0000,1.1053,0.9474,0.1111,0.1053,1.0556,0.1053,0.1053,0.1111,0.3158,0.3333,1
486.txt,37,126,58,94,57,274,114,166,113,0.61,0.68,0.46,0.29,4.33,1.47,126,29,35.30,33.70,0.46,0.67,5.38,7.61,0.86,17.61,0.57,0.29,4.33,1.47,0.09,0.64,0.14,0.01,0.16,274,37,44,40,37,4,3,6,31,7.4054,7.4054,6.8500,1.0811,1.1892,1.0811,0.1000,0.1081,1.0000,0.0811,0.1622,0.1500,0.8378,0.7750,1
72.txt,40,177,66,109,61,346,138,200,131,0.58,0.66,0.37,0.38,10.27,2.27,177,35,38.40,39.40,0.51,0.77,6.73,9.52,0.89,22.15,0.55,0.62,27.27,3.69,0.22,0.46,0.07,0.01,0.07,344,40,62,50,37,14,13,5,34,8.6000,9.2973,6.8800,1.2500,1.6757,1.3514,0.2800,0.3784,0.9250,0.3514,0.1351,0.1000,0.9189,0.6800,1
102.txt,7,55,21,35,20,70,25,40,24,0.57,0.60,0.38,0.75,4.50,1.50,55,39,41.40,40.00,0.79,0.78,4.65,6.57,0.94,32.50,0.88,1.00,8.00,2.00,0.20,0.85,0.10,0.03,0.12,70,7,8,8,7,1,1,3,6,10.0000,10.0000,8.7500,1.1429,1.1429,1.1429,0.1250,0.1429,1.0000,0.1429,0.4286,0.3750,0.8571,0.7500,1
391.txt,14,69,28,46,28,132,41,78,41,0.59,0.53,0.41,0.35,2.12,1.03,69,33,35.30,36.70,0.52,0.72,4.25,6.01,0.87,15.96,0.59,0.65,7.12,1.89,0.14,0.60,0.05,0.00,0.05,132,14,18,14,14,0,0,3,15,9.4286,9.4286,9.4286,1.0000,1.2857,1.0000,0.0000,0.0000,1.0000,0.0000,0.2143,0.2143,1.0714,1.0714,1
273.txt,23,163,77,121,74,292,107,173,103,0.59,0.60,0.47,0.38,5.62,1.68,163,41,39.10,39.40,0.56,0.78,6.74,9.54,0.90,24.01,0.70,0.62,15.62,2.80,0.14,0.73,0.09,0.00,0.09,290,23,35,31,23,8,7,5,33,12.6087,12.6087,9.3548,1.3478,1.5217,1.3478,0.2581,0.3478,1.0000,0.3043,0.2174,0.1613,1.4348,1.0645,1
303.txt,7,49,23,34,22,79,35,46,34,0.58,0.74,0.47,0.50,2.00,1.00,49,35,33.40,33.40,0.62,0.70,3.90,5.51,0.89,17.36,0.74,0.62,3.12,1.25,0.11,0.73,0.11,0.00,0.11,79,7,9,8,8,0,0,2,6,11.2857,9.8750,9.8750,1.1429,1.1250,1.0000,0.0000,0.0000,1.1429,0.0000,0.2500,0.2500,0.7500,0.7500,1
496.txt,37,150,62,114,62,284,84,175,84,0.62,0.48,0.41,0.31,4.36,1.48,150,38,39.50,38.90,0.53,0.78,6.29,8.90,0.89,21.71,0.65,0.62,17.42,2.95,0.16,0.66,0.10,0.01,0.10,284,37,41,38,37,3,3,3,39,7.6757,7.6757,7.4737,1.0270,1.1081,1.0270,0.0789,0.0811,1.0000,0.0811,0.0811,0.0789,1.0541,1.0263,1
420.txt,23,141,50,93,49,261,108,160,107,0.61,0.67,0.35,0.45,7.61,1.95,141,34,40.30,38.20,0.54,0.75,6.17,8.73,0.89,21.84,0.58,0.63,15.16,2.75,0.15,0.52,0.09,0.02,0.11,261,23,31,27,18,7,5,4,27,11.3478,14.5000,9.6667,1.1739,1.7222,1.5000,0.2593,0.3889,0.7826,0.2778,0.2222,0.1481,1.5000,1.0000,1
392.txt,15,82,30,52,29,127,42,68,41,0.54,0.60,0.37,0.59,9.97,2.23,82,43,39.80,37.40,0.65,0.79,5.15,7.28,0.91,23.30,0.76,0.79,18.24,3.02,0.34,0.71,0.06,0.01,0.07,127,15,20,17,15,3,3,1,9,8.4667,8.4667,7.4706,1.1333,1.3333,1.1333,0.1765,0.2000,1.0000,0.2000,0.0667,0.0588,0.6000,0.5294,1
17.txt,12,80,39,57,38,133,52,74,51,0.56,0.69,0.49,0.67,8.00,2.00,80,36,36.40,34.00,0.60,0.69,4.91,6.94,0.90,20.43,0.77,0.89,14.22,2.67,0.22,0.70,0.07,0.01,0.08,133,12,15,11,11,0,0,4,15,11.0833,12.0909,12.0909,0.9167,1.3636,1.0000,0.0000,0.0000,0.9167,0.0000,0.3636,0.3636,1.3636,1.3636,1
408.txt,14,93,25,57,25,158,39,81,39,0.51,0.48,0.27,0.24,1.69,0.92,93,39,40.90,38.20,0.59,0.75,5.23,7.40,0.90,21.00,0.70,0.72,15.21,2.76,0.26,0.64,0.10,0.04,0.14,158,14,26,21,14,8,8,1,15,11.2857,11.2857,7.5238,1.5000,1.8571,1.5000,0.3810,0.5714,1.0000,0.5714,0.0714,0.0476,1.0714,0.7143,1
457.txt,23,118,49,86,49,214,72,126,72,0.59,0.57,0.42,0.45,6.82,1.85,118,36,39.80,39.30,0.55,0.77,5.70,8.07,0.89,21.01,0.68,0.67,14.67,2.71,0.17,0.66,0.07,0.02,0.09,214,23,30,27,23,4,4,5,21,9.3043,9.3043,7.9259,1.1739,1.3043,1.1739,0.1481,0.1739,1.0000,0.1739,0.2174,0.1852,0.9130,0.7778,1
186.txt,20,98,42,66,41,205,82,125,79,0.61,0.63,0.43,0.31,3.12,1.25,98,36,39.30,37.90,0.48,0.79,4.84,6.84,0.86,16.67,0.53,0.47,7.03,1.88,0.12,0.55,0.13,0.01,0.14,205,20,32,28,20,8,7,3,19,10.2500,10.2500,7.3214,1.4000,1.6000,1.4000,0.2857,0.4000,1.0000,0.3500,0.1500,0.1071,0.9500,0.6786,1
390.txt,29,125,50,83,49,243,93,144,90,0.59,0.62,0.40,0.41,8.16,2.02,125,32,40.40,35.50,0.51,0.71,5.67,8.02,0.88,19.71,0.58,0.57,16.00,2.83,0.19,0.57,0.04,0.01,0.06,243,29,38,34,28,5,3,2,17,8.3793,8.6786,7.1471,1.1724,1.3571,1.2143,0.1471,0.1786,0.9655,0.1071,0.0714,0.0588,0.6071,0.5000,1
350.txt,9,69,35,49,33,107,49,64,45,0.60,0.70,0.51,0.65,8.45,2.06,69,37,40.10,37.10,0.64,0.74,4.72,6.67,0.91,21.61,0.77,0.75,11.25,2.37,0.23,0.74,0.06,0.03,0.09,103,9,13,10,9,0,0,4,9,11.4444,11.4444,10.3000,1.1111,1.4444,1.1111,0.0000,0.0000,1.0000,0.0000,0.4444,0.4000,1.0000,0.9000,1
48.txt,7,52,28,36,27,75,37,47,36,0.63,0.77,0.54,0.69,7.56,1.94,52,39,39.00,36.40,0.69,0.78,4.25,6.00,0.92,22.10,0.77,0.69,7.56,1.94,0.23,0.79,0.06,0.00,0.06,75,7,12,10,7,3,3,2,7,10.7143,10.7143,7.5000,1.4286,1.7143,1.4286,0.3000,0.4286,1.0000,0.4286,0.2857,0.2000,1.0000,0.7000,1
