Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
155.txt,15,111,53,79,50,165,72,102,69,0.62,0.68,0.48,0.56,8.33,2.04,111,37,38.90,39.40,0.67,0.77,6.11,8.64,0.92,28.56,0.77,0.81,17.93,2.99,0.22,0.75,0.08,0.06,0.14,163,15,24,19,15,3,3,2,14,10.8667,10.8667,8.5789,1.2667,1.6000,1.2667,0.1579,0.2000,1.0000,0.2000,0.1333,0.1053,0.9333,0.7368,2
156.txt,9,74,22,45,22,117,30,57,30,0.49,0.53,0.30,0.44,3.56,1.33,74,36,38.90,37.80,0.63,0.71,4.84,6.84,0.90,21.50,0.79,0.72,9.39,2.17,0.23,0.79,0.09,0.02,0.11,117,9,18,16,9,7,6,1,12,13.0000,13.0000,7.3125,1.7778,2.0000,1.7778,0.4375,0.7778,1.0000,0.6667,0.1111,0.0625,1.3333,0.7500,2
432.txt,13,103,45,70,41,152,59,93,55,0.61,0.59,0.44,0.34,3.45,1.31,103,41,42.80,40.40,0.68,0.85,5.91,8.35,0.92,28.17,0.75,0.76,16.69,2.89,0.24,0.75,0.11,0.02,0.13,150,13,26,22,13,7,5,2,19,11.5385,11.5385,6.8182,1.6923,2.0000,1.6923,0.3182,0.5385,1.0000,0.3846,0.1538,0.0909,1.4615,0.8636,2
353.txt,15,112,49,83,49,172,57,97,57,0.56,0.59,0.44,0.66,12.45,2.49,112,41,38.50,36.70,0.65,0.76,6.04,8.54,0.92,26.82,0.86,0.86,21.55,3.28,0.26,0.85,0.06,0.02,0.08,172,15,21,19,15,3,3,8,14,11.4667,11.4667,9.0526,1.2667,1.4000,1.2667,0.1579,0.2000,1.0000,0.2000,0.5333,0.4211,0.9333,0.7368,2
150.txt,11,66,24,40,23,112,39,60,37,0.54,0.62,0.36,0.47,3.27,1.28,66,34,37.50,34.00,0.59,0.68,4.41,6.24,0.89,18.28,0.67,0.87,11.27,2.37,0.22,0.61,0.05,0.02,0.07,112,11,15,11,11,0,0,1,11,10.1818,10.1818,10.1818,1.0000,1.3636,1.0000,0.0000,0.0000,1.0000,0.0000,0.0909,0.0909,1.0000,1.0000,2
32.txt,9,51,24,36,24,103,42,60,42,0.58,0.70,0.47,0.37,2.58,1.14,51,32,31.10,29.60,0.50,0.59,3.55,5.03,0.85,13.27,0.60,0.47,4.26,1.46,0.15,0.61,0.12,0.00,0.12,103,9,10,9,8,4,2,2,14,11.4444,12.8750,11.4444,1.0000,1.2500,1.1250,0.4444,0.5000,0.8889,0.2500,0.2500,0.2222,1.7500,1.5556,2
478.txt,12,93,34,57,32,139,44,74,41,0.53,0.55,0.37,0.56,7.84,1.98,93,37,41.20,40.30,0.67,0.78,5.58,7.89,0.92,26.31,0.77,0.84,17.64,2.97,0.28,0.72,0.07,0.03,0.09,139,12,23,19,12,7,4,3,15,11.5833,11.5833,7.3158,1.5833,1.9167,1.5833,0.3684,0.5833,1.0000,0.3333,0.2500,0.1579,1.2500,0.7895,2
440.txt,21,155,77,108,69,265,121,149,102,0.56,0.68,0.50,0.56,12.90,2.54,155,46,42.20,42.30,0.58,0.83,6.73,9.52,0.90,25.21,0.72,0.78,24.98,3.53,0.21,0.71,0.12,0.01,0.13,253,21,39,30,21,6,5,2,28,12.0476,12.0476,8.4333,1.4286,1.8571,1.4286,0.2000,0.2857,1.0000,0.2381,0.0952,0.0667,1.3333,0.9333,2
176.txt,13,94,40,58,34,124,51,69,44,0.56,0.64,0.43,0.35,2.45,1.11,94,45,43.40,43.30,0.76,0.89,5.97,8.44,0.94,36.43,0.84,0.80,12.80,2.53,0.23,0.82,0.14,0.00,0.14,120,13,18,17,13,3,3,5,10,9.2308,9.2308,7.0588,1.3077,1.3846,1.3077,0.1765,0.2308,1.0000,0.2308,0.3846,0.2941,0.7692,0.5882,2
255.txt,21,120,50,84,46,204,76,119,70,0.58,0.59,0.42,0.44,6.12,1.75,120,39,40.00,40.20,0.59,0.78,5.94,8.40,0.90,23.15,0.71,0.75,18.00,3.00,0.20,0.67,0.08,0.03,0.11,202,21,32,24,20,5,5,5,20,9.6190,10.1000,8.4167,1.1429,1.6000,1.2000,0.2083,0.2500,0.9524,0.2500,0.2500,0.2083,1.0000,0.8333,2
448.txt,12,112,49,80,44,151,69,100,60,0.66,0.60,0.44,0.52,7.26,1.91,112,42,44.60,42.30,0.74,0.89,6.44,9.11,0.94,36.59,0.80,0.81,17.93,2.99,0.22,0.75,0.11,0.01,0.12,143,12,22,17,13,2,1,3,18,11.9167,11.0000,8.4118,1.4167,1.6923,1.3077,0.1176,0.1538,1.0833,0.0769,0.2308,0.1765,1.3846,1.0588,2
458.txt,11,91,34,56,32,141,42,74,40,0.52,0.54,0.37,0.41,3.68,1.36,91,39,39.30,39.20,0.65,0.82,5.42,7.66,0.91,24.29,0.76,0.64,8.91,2.11,0.19,0.82,0.09,0.00,0.09,141,11,22,17,11,5,4,2,12,12.8182,12.8182,8.2941,1.5455,2.0000,1.5455,0.2941,0.4545,1.0000,0.3636,0.1818,0.1176,1.0909,0.7059,2
82.txt,26,173,72,116,69,348,125,188,119,0.54,0.63,0.42,0.45,11.36,2.38,173,40,40.40,40.50,0.50,0.78,6.56,9.27,0.88,21.28,0.62,0.67,24.89,3.53,0.20,0.58,0.05,0.02,0.06,342,26,50,36,26,8,9,10,31,13.1538,13.1538,9.5000,1.3846,1.9231,1.3846,0.2222,0.3077,1.0000,0.3462,0.3846,0.2778,1.1923,0.8611,2
300.txt,12,100,44,65,40,138,53,76,49,0.55,0.64,0.44,0.67,12.00,2.45,100,43,43.90,42.00,0.72,0.83,6.02,8.51,0.93,32.74,0.86,0.85,19.59,3.13,0.30,0.83,0.11,0.00,0.11,136,12,21,18,12,5,5,3,18,11.3333,11.3333,7.5556,1.5000,1.7500,1.5000,0.2778,0.4167,1.0000,0.4167,0.2500,0.1667,1.5000,1.0000,2
304.txt,16,98,37,68,36,148,55,88,53,0.59,0.60,0.38,0.37,3.70,1.36,98,38,40.80,41.20,0.66,0.79,5.70,8.06,0.92,26.31,0.77,0.63,10.70,2.31,0.19,0.81,0.10,0.05,0.15,148,16,25,19,16,4,4,5,17,9.2500,9.2500,7.7895,1.1875,1.5625,1.1875,0.2105,0.2500,1.0000,0.2500,0.3125,0.2632,1.0625,0.8947,2
407.txt,9,79,33,46,28,154,82,59,39,0.38,0.66,0.42,0.44,3.06,1.24,79,40,32.80,30.00,0.51,0.62,4.50,6.37,0.87,16.51,0.78,0.75,9.00,2.12,0.20,0.78,0.03,0.00,0.03,142,9,13,11,9,0,0,2,11,15.7778,15.7778,12.9091,1.2222,1.4444,1.2222,0.0000,0.0000,1.0000,0.0000,0.2222,0.1818,1.2222,1.0000,2
257.txt,24,196,74,126,71,366,134,186,122,0.51,0.66,0.38,0.46,10.58,2.30,196,40,41.10,40.10,0.54,0.80,7.24,10.25,0.89,24.23,0.68,0.72,25.92,3.60,0.19,0.63,0.08,0.02,0.09,360,24,44,35,26,6,6,6,34,15.0000,13.8462,10.2857,1.4583,1.6923,1.3462,0.1714,0.2308,1.0833,0.2308,0.2308,0.1714,1.3077,0.9714,2
67.txt,8,60,25,38,25,87,34,49,34,0.56,0.69,0.42,0.67,8.00,2.00,60,37,39.30,37.10,0.69,0.74,4.55,6.43,0.92,23.31,0.78,0.83,12.50,2.50,0.31,0.70,0.08,0.00,0.08,87,8,14,13,8,5,4,3,7,10.8750,10.8750,6.6923,1.6250,1.7500,1.6250,0.3846,0.6250,1.0000,0.5000,0.3750,0.2308,0.8750,0.5385,2
451.txt,8,83,31,53,27,115,40,62,34,0.54,0.55,0.37,0.59,5.88,1.71,83,41,41.90,39.10,0.72,0.84,5.47,7.74,0.93,29.99,0.85,1.00,17.00,2.92,0.27,0.77,0.06,0.03,0.10,109,8,19,12,8,3,2,2,9,13.6250,13.6250,9.0833,1.5000,2.3750,1.5000,0.2500,0.3750,1.0000,0.2500,0.2500,0.1667,1.1250,0.7500,2
409.txt,8,72,32,48,32,104,41,58,41,0.56,0.71,0.44,0.64,5.79,1.70,72,40,38.80,39.10,0.69,0.79,4.99,7.06,0.92,25.48,0.83,0.71,7.14,1.89,0.17,0.85,0.17,0.02,0.19,104,8,11,10,8,1,1,4,9,13.0000,13.0000,10.4000,1.2500,1.3750,1.2500,0.1000,0.1250,1.0000,0.1250,0.5000,0.4000,1.1250,0.9000,2
499.txt,24,147,64,107,62,268,99,158,97,0.59,0.61,0.44,0.53,12.80,2.53,147,39,38.40,38.90,0.55,0.80,6.35,8.98,0.89,22.61,0.68,0.76,25.69,3.58,0.22,0.60,0.09,0.04,0.13,266,24,39,32,25,7,5,5,24,11.0833,10.6400,8.3125,1.3333,1.5600,1.2800,0.2188,0.2800,1.0417,0.2000,0.2000,0.1562,0.9600,0.7500,2
452.txt,17,124,43,83,40,199,66,114,63,0.57,0.55,0.35,0.37,5.16,1.61,124,44,41.00,41.80,0.62,0.85,6.22,8.79,0.91,25.73,0.73,0.66,16.45,2.87,0.22,0.71,0.09,0.03,0.11,197,17,30,25,16,6,3,3,19,11.5882,12.3125,7.8800,1.4706,1.8750,1.5625,0.2400,0.3750,0.9412,0.1875,0.1875,0.1200,1.1875,0.7600,2
259.txt,12,76,34,54,33,120,44,75,43,0.62,0.57,0.45,0.55,6.05,1.74,76,35,37.80,38.70,0.63,0.75,4.91,6.94,0.90,21.79,0.72,0.85,14.45,2.69,0.23,0.75,0.11,0.01,0.12,120,12,16,14,12,2,2,2,16,10.0000,10.0000,8.5714,1.1667,1.3333,1.1667,0.1429,0.1667,1.0000,0.1667,0.1667,0.1429,1.3333,1.1429,2
327.txt,27,173,83,117,79,313,135,179,128,0.57,0.72,0.48,0.49,11.26,2.37,173,34,41.40,40.10,0.55,0.78,6.91,9.78,0.90,24.19,0.65,0.57,15.51,2.78,0.15,0.64,0.08,0.02,0.11,309,27,33,29,28,1,1,5,29,11.4444,11.0357,10.6552,1.0741,1.1786,1.0357,0.0345,0.0357,1.0370,0.0357,0.1786,0.1724,1.0357,1.0000,2
111.txt,28,174,86,133,81,335,144,209,139,0.62,0.67,0.49,0.29,4.00,1.41,174,41,40.50,38.80,0.52,0.79,6.72,9.51,0.89,22.41,0.64,0.53,13.80,2.63,0.12,0.70,0.08,0.00,0.09,333,28,42,34,27,7,7,10,44,11.8929,12.3333,9.7941,1.2143,1.5556,1.2593,0.2059,0.2593,0.9643,0.2593,0.3704,0.2941,1.6296,1.2941,2
194.txt,13,107,47,74,42,168,70,100,64,0.60,0.64,0.44,0.52,7.26,1.91,107,39,42.20,41.00,0.64,0.77,5.84,8.26,0.91,25.27,0.74,0.78,16.33,2.86,0.21,0.68,0.12,0.03,0.15,164,13,23,17,13,3,3,3,18,12.6154,12.6154,9.6471,1.3077,1.7692,1.3077,0.1765,0.2308,1.0000,0.2308,0.2308,0.1765,1.3846,1.0588,2
424.txt,29,183,86,130,79,349,151,203,138,0.58,0.68,0.47,0.47,13.07,2.56,183,43,40.80,38.30,0.52,0.80,6.93,9.80,0.89,23.06,0.64,0.75,33.75,4.11,0.22,0.58,0.06,0.02,0.09,347,29,51,42,29,15,12,7,38,11.9655,11.9655,8.2619,1.4483,1.7586,1.4483,0.3571,0.5172,1.0000,0.4138,0.2414,0.1667,1.3103,0.9048,2
311.txt,10,80,33,57,33,123,47,79,47,0.64,0.59,0.41,0.37,2.58,1.14,80,40,40.80,37.00,0.65,0.77,5.10,7.21,0.91,23.38,0.72,0.68,8.89,2.11,0.16,0.81,0.08,0.03,0.10,124,10,16,15,11,4,4,2,17,12.4000,11.2727,8.2667,1.5000,1.4545,1.3636,0.2667,0.3636,1.1000,0.3636,0.1818,0.1333,1.5455,1.1333,2
47.txt,5,49,24,33,24,71,31,41,31,0.58,0.76,0.49,0.44,1.78,0.94,49,35,37.10,37.20,0.69,0.70,4.11,5.82,0.91,21.28,0.80,0.67,4.00,1.41,0.15,0.83,0.05,0.02,0.07,71,5,8,8,5,3,2,3,9,14.2000,14.2000,8.8750,1.6000,1.6000,1.6000,0.3750,0.6000,1.0000,0.4000,0.6000,0.3750,1.8000,1.1250,2
280.txt,30,164,74,120,69,308,119,182,107,0.59,0.59,0.45,0.42,8.33,2.04,164,37,39.70,38.40,0.53,0.79,6.61,9.34,0.89,22.63,0.66,0.65,20.02,3.16,0.17,0.74,0.08,0.03,0.10,298,30,39,35,31,2,2,13,34,9.9333,9.6129,8.5143,1.1667,1.2581,1.1290,0.0571,0.0645,1.0333,0.0645,0.4194,0.3714,1.0968,0.9714,2
447.txt,14,103,40,69,39,179,67,113,66,0.63,0.58,0.39,0.39,5.12,1.60,103,39,40.40,39.10,0.58,0.75,5.44,7.70,0.89,21.15,0.61,0.67,14.67,2.71,0.19,0.56,0.05,0.03,0.08,179,14,27,24,14,9,8,4,20,12.7857,12.7857,7.4583,1.7143,1.9286,1.7143,0.3750,0.6429,1.0000,0.5714,0.2857,0.1667,1.4286,0.8333,2
146.txt,11,79,35,53,34,113,48,66,46,0.58,0.70,0.44,0.62,6.25,1.77,79,38,41.70,40.30,0.70,0.81,5.26,7.43,0.92,27.12,0.80,0.81,10.56,2.30,0.20,0.76,0.12,0.02,0.14,111,11,16,13,12,2,2,2,14,10.0909,9.2500,8.5385,1.1818,1.3333,1.0833,0.1538,0.1667,1.0909,0.1667,0.1667,0.1538,1.1667,1.0769,2
181.txt,14,80,29,50,25,137,41,73,34,0.53,0.47,0.36,0.42,4.17,1.44,80,37,38.20,35.20,0.58,0.70,4.83,6.83,0.89,19.54,0.68,0.62,9.38,2.17,0.21,0.67,0.08,0.01,0.10,133,14,19,15,14,1,1,1,17,9.5000,9.5000,8.8667,1.0714,1.3571,1.0714,0.0667,0.0714,1.0000,0.0714,0.0714,0.0667,1.2143,1.1333,2
360.txt,18,109,41,73,39,199,62,113,60,0.57,0.53,0.38,0.39,5.92,1.72,109,30,37.80,37.30,0.55,0.71,5.46,7.73,0.89,20.21,0.65,0.61,13.92,2.64,0.20,0.67,0.10,0.01,0.11,197,18,29,23,18,4,3,7,24,10.9444,10.9444,8.5652,1.2778,1.6111,1.2778,0.1739,0.2222,1.0000,0.1667,0.3889,0.3043,1.3333,1.0435,2
288.txt,27,159,67,109,62,314,105,177,99,0.56,0.56,0.42,0.47,9.30,2.16,159,39,39.10,39.40,0.51,0.78,6.34,8.97,0.88,21.10,0.62,0.65,18.23,3.02,0.16,0.56,0.10,0.03,0.12,310,27,37,31,26,5,4,6,30,11.4815,11.9231,10.0000,1.1481,1.4231,1.1923,0.1613,0.1923,0.9630,0.1538,0.2308,0.1935,1.1538,0.9677,2
49.txt,8,83,40,56,40,125,48,68,48,0.54,0.71,0.48,0.81,13.76,2.62,83,39,39.10,37.70,0.66,0.79,5.25,7.42,0.92,24.73,0.82,0.86,15.43,2.78,0.26,0.78,0.09,0.04,0.13,125,8,18,13,8,5,3,4,11,15.6250,15.6250,9.6154,1.6250,2.2500,1.6250,0.3846,0.6250,1.0000,0.3750,0.5000,0.3077,1.3750,0.8462,2
175.txt,19,133,64,95,59,219,93,131,83,0.60,0.63,0.48,0.46,8.80,2.10,133,39,43.10,40.60,0.61,0.82,6.35,8.99,0.91,25.29,0.73,0.71,20.51,3.20,0.22,0.70,0.12,0.04,0.16,211,19,40,28,22,6,6,6,20,11.1053,9.5909,7.5357,1.4737,1.8182,1.2727,0.2143,0.2727,1.1579,0.2727,0.2727,0.2143,0.9091,0.7143,2
322.txt,12,89,25,52,25,121,28,61,28,0.50,0.46,0.28,0.47,4.26,1.46,89,41,42.00,41.60,0.74,0.81,5.72,8.09,0.94,32.52,0.85,0.79,11.84,2.43,0.25,0.86,0.10,0.02,0.11,121,12,17,15,12,4,2,3,12,10.0833,10.0833,8.0667,1.2500,1.4167,1.2500,0.2667,0.3333,1.0000,0.1667,0.2500,0.2000,1.0000,0.8000,2
140.txt,9,68,33,46,31,103,49,62,45,0.60,0.73,0.49,0.73,8.07,2.01,68,36,39.70,37.80,0.66,0.76,4.74,6.70,0.91,22.47,0.74,0.73,8.07,2.01,0.18,0.72,0.06,0.05,0.11,101,9,14,13,9,3,3,2,11,11.2222,11.2222,7.7692,1.4444,1.5556,1.4444,0.2308,0.3333,1.0000,0.3333,0.2222,0.1538,1.2222,0.8462,2
136.txt,15,109,42,72,38,175,58,98,50,0.56,0.51,0.39,0.38,4.17,1.44,109,36,40.60,39.40,0.62,0.78,5.83,8.24,0.91,24.47,0.73,0.72,15.21,2.76,0.21,0.73,0.03,0.02,0.05,169,15,28,23,15,5,5,1,12,11.2667,11.2667,7.3478,1.5333,1.8667,1.5333,0.2174,0.3333,1.0000,0.3333,0.0667,0.0435,0.8000,0.5217,2
281.txt,30,155,49,103,44,306,91,174,77,0.57,0.44,0.32,0.22,2.82,1.19,155,37,39.90,38.90,0.51,0.80,6.27,8.86,0.88,20.92,0.59,0.65,25.35,3.56,0.22,0.55,0.06,0.02,0.08,296,30,58,40,31,8,8,6,26,9.8667,9.5484,7.4000,1.3333,1.8710,1.2903,0.2000,0.2581,1.0333,0.2581,0.1935,0.1500,0.8387,0.6500,2
437.txt,23,163,71,109,66,320,135,181,126,0.57,0.70,0.44,0.57,14.70,2.71,163,29,41.60,40.10,0.51,0.78,6.44,9.11,0.88,21.42,0.60,0.76,26.63,3.65,0.19,0.51,0.07,0.02,0.09,314,23,46,37,24,11,10,4,32,13.6522,13.0833,8.4865,1.6087,1.9167,1.5417,0.2973,0.4583,1.0435,0.4167,0.1667,0.1081,1.3333,0.8649,2
168.txt,9,64,33,42,32,94,46,56,45,0.60,0.80,0.52,0.50,4.00,1.41,64,36,39.30,38.70,0.68,0.72,4.67,6.60,0.92,23.32,0.75,0.69,7.56,1.94,0.20,0.76,0.09,0.02,0.11,94,9,14,14,9,5,4,3,11,10.4444,10.4444,6.7143,1.5556,1.5556,1.5556,0.3571,0.5556,1.0000,0.4444,0.3333,0.2143,1.2222,0.7857,2
435.txt,18,145,58,98,54,259,80,136,73,0.53,0.54,0.40,0.49,8.76,2.09,145,38,41.30,39.10,0.56,0.80,6.37,9.01,0.90,23.12,0.72,0.76,21.19,3.25,0.21,0.67,0.10,0.01,0.10,254,18,33,30,18,9,5,7,27,14.1111,14.1111,8.4667,1.6667,1.8333,1.6667,0.3000,0.5000,1.0000,0.2778,0.3889,0.2333,1.5000,0.9000,2
242.txt,35,209,101,145,93,399,158,211,141,0.53,0.67,0.48,0.40,11.52,2.40,209,42,42.80,41.80,0.52,0.84,7.40,10.46,0.89,24.09,0.69,0.56,23.03,3.39,0.19,0.75,0.09,0.01,0.10,389,35,63,46,38,7,6,6,35,11.1143,10.2368,8.4565,1.3143,1.6579,1.2105,0.1522,0.1842,1.0857,0.1579,0.1579,0.1304,0.9211,0.7609,2
71.txt,7,47,20,33,18,83,27,46,23,0.55,0.50,0.43,0.62,3.12,1.25,47,32,34.20,29.50,0.57,0.64,3.65,5.16,0.87,14.91,0.72,0.88,6.12,1.75,0.15,0.67,0.11,0.00,0.11,79,7,11,8,7,1,1,1,11,11.2857,11.2857,9.8750,1.1429,1.5714,1.1429,0.1250,0.1429,1.0000,0.1429,0.1429,0.1250,1.5714,1.3750,2
365.txt,14,125,42,82,40,188,63,110,57,0.59,0.52,0.34,0.45,4.05,1.42,125,42,43.40,40.30,0.66,0.82,6.45,9.12,0.92,29.18,0.75,0.75,11.25,2.37,0.14,0.71,0.12,0.02,0.14,182,14,21,18,14,6,5,4,24,13.0000,13.0000,10.1111,1.2857,1.5000,1.2857,0.3333,0.4286,1.0000,0.3571,0.2857,0.2222,1.7143,1.3333,2
487.txt,33,191,82,135,75,376,147,219,134,0.58,0.61,0.43,0.28,5.39,1.64,191,43,41.10,40.70,0.51,0.80,6.97,9.85,0.89,22.54,0.62,0.57,21.55,3.28,0.17,0.61,0.07,0.04,0.11,370,33,60,48,33,14,12,10,39,11.2121,11.2121,7.7083,1.4545,1.8182,1.4545,0.2917,0.4242,1.0000,0.3636,0.3030,0.2083,1.1818,0.8125,2
224.txt,24,167,69,122,66,287,91,170,82,0.59,0.48,0.41,0.28,3.92,1.40,167,45,42.50,41.90,0.58,0.83,6.97,9.86,0.90,25.69,0.72,0.76,28.88,3.80,0.22,0.67,0.08,0.03,0.11,281,24,42,30,24,5,4,9,26,11.7083,11.7083,9.3667,1.2500,1.7500,1.2500,0.1667,0.2083,1.0000,0.1667,0.3750,0.3000,1.0833,0.8667,2
486.txt,29,183,77,129,72,316,125,184,116,0.58,0.63,0.42,0.51,13.25,2.57,183,38,42.00,42.10,0.58,0.81,7.28,10.29,0.91,26.34,0.70,0.73,26.84,3.66,0.20,0.63,0.11,0.01,0.12,312,29,45,39,28,10,7,6,36,10.7586,11.1429,8.0000,1.3448,1.6071,1.3929,0.2564,0.3571,0.9655,0.2500,0.2143,0.1538,1.2857,0.9231,2
72.txt,24,174,68,111,61,336,133,194,118,0.58,0.61,0.39,0.40,9.60,2.19,174,40,40.60,36.40,0.52,0.77,6.71,9.49,0.89,22.33,0.57,0.60,21.60,3.29,0.19,0.57,0.08,0.02,0.09,324,24,43,39,25,12,11,8,44,13.5000,12.9600,8.3077,1.6250,1.7200,1.5600,0.3077,0.4800,1.0417,0.4400,0.3200,0.2051,1.7600,1.1282,2
102.txt,16,112,48,73,42,240,98,140,90,0.58,0.64,0.43,0.37,5.95,1.73,112,41,37.00,35.70,0.47,0.75,5.11,7.23,0.86,17.12,0.52,0.56,13.40,2.59,0.17,0.47,0.07,0.01,0.08,235,16,36,27,14,12,7,8,37,14.6875,16.7857,8.7037,1.6875,2.5714,1.9286,0.4444,0.8571,0.8750,0.5000,0.5714,0.2963,2.6429,1.3704,2
391.txt,15,99,38,69,38,168,56,94,56,0.56,0.60,0.38,0.46,6.04,1.74,99,38,38.40,35.10,0.59,0.73,5.40,7.64,0.90,21.56,0.73,0.71,14.29,2.67,0.21,0.71,0.10,0.00,0.10,168,15,29,20,14,8,8,5,20,11.2000,12.0000,8.4000,1.3333,2.0714,1.4286,0.4000,0.5714,0.9333,0.5714,0.3571,0.2500,1.4286,1.0000,2
273.txt,13,92,34,53,30,133,46,70,42,0.53,0.60,0.37,0.47,4.26,1.46,92,40,41.10,39.90,0.69,0.76,5.64,7.98,0.92,28.18,0.76,0.84,13.47,2.60,0.23,0.67,0.09,0.04,0.13,131,13,19,17,16,1,1,3,8,10.0769,8.1875,7.7059,1.3077,1.1875,1.0625,0.0588,0.0625,1.2308,0.0625,0.1875,0.1765,0.5000,0.4706,2
303.txt,13,65,25,47,25,105,43,72,43,0.69,0.60,0.38,0.35,2.12,1.03,65,39,39.30,36.20,0.62,0.75,4.49,6.34,0.90,19.61,0.65,0.65,7.12,1.89,0.15,0.63,0.07,0.03,0.10,105,13,16,13,13,0,0,2,8,8.0769,8.0769,8.0769,1.0000,1.2308,1.0000,0.0000,0.0000,1.0000,0.0000,0.1538,0.1538,0.6154,0.6154,2
496.txt,15,100,49,62,47,142,65,76,61,0.54,0.80,0.49,0.55,8.83,2.10,100,45,42.70,42.30,0.70,0.88,5.93,8.39,0.93,30.42,0.82,0.66,12.45,2.49,0.25,0.91,0.01,0.01,0.03,138,15,23,22,16,4,4,4,12,9.2000,8.6250,6.2727,1.4667,1.4375,1.3750,0.1818,0.2500,1.0667,0.2500,0.2500,0.1818,0.7500,0.5455,2
420.txt,24,182,91,130,87,306,122,172,116,0.56,0.67,0.50,0.62,19.22,3.10,182,43,40.50,40.80,0.59,0.84,7.36,10.40,0.91,27.38,0.76,0.80,32.00,4.00,0.23,0.72,0.09,0.02,0.10,302,24,45,36,26,7,6,6,30,12.5833,11.6154,8.3889,1.5000,1.7308,1.3846,0.1944,0.2692,1.0833,0.2308,0.2308,0.1667,1.1538,0.8333,2
392.txt,11,92,38,61,34,142,53,83,49,0.58,0.59,0.41,0.62,9.38,2.17,92,34,41.70,41.90,0.65,0.73,5.46,7.72,0.91,24.57,0.73,0.83,16.67,2.89,0.24,0.67,0.08,0.04,0.12,140,11,20,12,12,2,3,5,16,12.7273,11.6667,11.6667,1.0909,1.6667,1.0000,0.1667,0.1667,1.0909,0.2500,0.4167,0.4167,1.3333,1.3333,2
17.txt,5,66,28,46,25,102,35,62,32,0.61,0.52,0.42,0.67,5.33,1.63,66,37,36.70,35.90,0.65,0.71,4.62,6.53,0.91,21.34,0.74,0.92,10.08,2.25,0.18,0.69,0.11,0.00,0.11,100,5,10,6,5,1,1,3,10,20.0000,20.0000,16.6667,1.2000,2.0000,1.2000,0.1667,0.2000,1.0000,0.2000,0.6000,0.5000,2.0000,1.6667,2
408.txt,22,153,71,105,66,242,104,143,95,0.59,0.66,0.46,0.65,18.23,3.02,153,44,43.30,43.20,0.63,0.86,6.95,9.84,0.92,28.54,0.73,0.81,28.49,3.77,0.24,0.66,0.08,0.03,0.11,238,22,34,31,22,8,5,4,26,10.8182,10.8182,7.6774,1.4091,1.5455,1.4091,0.2581,0.3636,1.0000,0.2273,0.1818,0.1290,1.1818,0.8387,2
457.txt,12,112,53,73,47,162,68,91,58,0.56,0.64,0.47,0.50,8.00,2.00,112,43,42.70,43.70,0.69,0.87,6.22,8.80,0.93,30.46,0.80,0.78,19.53,3.12,0.27,0.82,0.07,0.02,0.09,154,12,31,24,11,9,5,4,14,12.8333,14.0000,6.4167,2.0000,2.8182,2.1818,0.3750,0.8182,0.9167,0.4545,0.3636,0.1667,1.2727,0.5833,2
186.txt,31,157,60,105,56,244,80,136,76,0.56,0.56,0.38,0.43,8.20,2.03,157,41,42.60,42.40,0.64,0.83,7.11,10.05,0.92,29.76,0.77,0.75,24.75,3.52,0.24,0.76,0.14,0.03,0.17,244,31,38,33,30,4,3,6,21,7.8710,8.1333,7.3939,1.0645,1.2667,1.1000,0.1212,0.1333,0.9677,0.1000,0.2000,0.1818,0.7000,0.6364,2
390.txt,26,168,67,116,62,323,137,194,122,0.60,0.63,0.40,0.37,8.86,2.10,168,40,41.00,40.50,0.52,0.82,6.61,9.35,0.89,22.18,0.60,0.62,24.62,3.51,0.21,0.59,0.08,0.01,0.09,313,26,49,36,28,6,5,6,39,12.0385,11.1786,8.6944,1.3846,1.7500,1.2857,0.1667,0.2143,1.0769,0.1786,0.2143,0.1667,1.3929,1.0833,2
350.txt,29,170,78,123,73,345,144,197,132,0.57,0.67,0.46,0.39,8.97,2.12,170,41,40.10,39.00,0.49,0.80,6.47,9.15,0.88,20.95,0.62,0.63,23.20,3.41,0.19,0.56,0.10,0.02,0.12,341,29,46,39,29,8,8,7,34,11.7586,11.7586,8.7436,1.3448,1.5862,1.3448,0.2051,0.2759,1.0000,0.2759,0.2414,0.1795,1.1724,0.8718,2
48.txt,10,58,24,40,24,103,33,53,33,0.51,0.62,0.41,0.43,2.57,1.13,58,36,34.70,30.40,0.56,0.67,4.04,5.71,0.88,16.24,0.75,0.86,10.29,2.27,0.23,0.74,0.11,0.00,0.11,103,10,16,14,10,4,4,2,10,10.3000,10.3000,7.3571,1.4000,1.6000,1.4000,0.2857,0.4000,1.0000,0.4000,0.2000,0.1429,1.0000,0.7143,2
