Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
478.txt,32,190,77,136,73,540,175,281,159,0.52,0.57,0.41,0.34,9.56,2.19,190,40,38.50,32.10,0.35,0.71,5.78,8.18,0.83,16.46,0.48,0.51,21.51,3.28,0.15,0.44,0.09,0.00,0.10,527,32,71,57,35,23,21,16,48,16.4688,15.0571,9.2456,1.7812,2.0286,1.6286,0.4035,0.6571,1.0938,0.6000,0.4571,0.2807,1.3714,0.8421,4
440.txt,26,225,91,175,87,494,131,268,123,0.54,0.46,0.40,0.50,19.50,3.12,225,39,40.80,38.00,0.46,0.79,7.16,10.12,0.87,21.25,0.65,0.81,50.88,5.04,0.24,0.56,0.08,0.02,0.10,488,26,65,45,27,18,12,17,48,18.7692,18.0741,10.8444,1.7308,2.4074,1.6667,0.4000,0.6667,1.0385,0.4444,0.6296,0.3778,1.7778,1.0667,4
176.txt,41,325,152,250,142,809,257,419,216,0.52,0.52,0.47,0.39,20.50,3.20,325,36,41.80,41.50,0.40,0.80,8.08,11.43,0.86,21.35,0.60,0.60,49.08,4.95,0.20,0.55,0.09,0.02,0.11,791,41,109,67,48,24,22,19,103,19.2927,16.4792,11.8060,1.6341,2.2708,1.3958,0.3582,0.5000,1.1707,0.4583,0.3958,0.2836,2.1458,1.5373,4
255.txt,18,194,79,140,74,353,109,185,101,0.52,0.55,0.41,0.44,13.24,2.57,194,38,42.20,38.60,0.55,0.79,7.30,10.33,0.90,24.97,0.76,0.66,29.78,3.86,0.24,0.78,0.12,0.04,0.17,347,18,56,41,21,21,10,13,34,19.2778,16.5238,8.4634,2.2778,2.6667,1.9524,0.5122,1.0000,1.1667,0.4762,0.6190,0.3171,1.6190,0.8293,4
448.txt,7,63,22,41,20,93,29,53,25,0.57,0.47,0.35,0.44,3.06,1.24,63,47,39.20,38.30,0.68,0.94,4.62,6.53,0.91,22.91,0.77,0.88,12.25,2.47,0.26,0.69,0.15,0.02,0.17,89,7,14,7,7,3,3,2,8,12.7143,12.7143,12.7143,1.0000,2.0000,1.0000,0.4286,0.4286,1.0000,0.4286,0.2857,0.2857,1.1429,1.1429,4
458.txt,21,177,74,134,72,315,106,192,102,0.61,0.53,0.42,0.38,9.47,2.18,177,41,41.20,41.80,0.56,0.81,7.05,9.97,0.90,24.93,0.70,0.67,29.33,3.83,0.23,0.68,0.12,0.03,0.16,311,21,49,34,21,13,11,6,27,14.8095,14.8095,9.1471,1.6190,2.3333,1.6190,0.3824,0.6190,1.0000,0.5238,0.2857,0.1765,1.2857,0.7941,4
82.txt,1,18,4,12,4,36,5,19,5,0.53,0.26,0.22,0.14,0.14,0.27,18,18,18,18,0.50,0.50,2.12,3.00,0.81,8.05,0.63,0.57,2.29,1.07,0.21,0.67,0.00,0.11,0.11,37,1,4,0,0,0,0,3,0,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4
300.txt,21,128,43,90,37,232,58,129,52,0.56,0.40,0.34,0.38,3.38,1.30,128,41,39.00,38.00,0.55,0.77,5.94,8.40,0.89,21.66,0.70,0.83,16.67,2.89,0.16,0.66,0.13,0.01,0.14,228,21,25,19,14,5,5,16,35,10.8571,16.2857,12.0000,0.9048,1.7857,1.3571,0.2632,0.3571,0.6667,0.3571,1.1429,0.8421,2.5000,1.8421,4
304.txt,78,118,44,84,42,1914,559,841,511,0.44,0.61,0.37,0.04,0.61,0.55,118,39,29.40,36.60,0.06,0.71,1.91,2.70,0.63,8.90,0.10,0.08,1.95,0.99,0.03,0.11,0.01,0.00,0.01,1866,78,283,104,78,27,27,24,129,23.9231,23.9231,17.9423,1.3333,3.6282,1.3333,0.2596,0.3462,1.0000,0.3462,0.3077,0.2308,1.6538,1.2404,4
407.txt,26,207,82,158,79,428,118,236,113,0.55,0.48,0.40,0.34,7.90,1.99,207,38,41.20,39.70,0.48,0.79,7.08,10.01,0.88,21.95,0.67,0.69,31.58,3.97,0.19,0.63,0.10,0.03,0.13,424,26,62,40,29,15,12,13,45,16.3077,14.6207,10.6000,1.5385,2.1379,1.3793,0.3750,0.5172,1.1154,0.4138,0.4483,0.3250,1.5517,1.1250,4
257.txt,15,155,66,111,60,243,83,138,74,0.57,0.54,0.43,0.57,13.22,2.57,155,39,43.70,42.50,0.64,0.84,7.03,9.94,0.92,29.14,0.80,0.82,27.23,3.69,0.24,0.78,0.09,0.03,0.12,237,15,33,23,17,8,8,11,18,15.8000,13.9412,10.3043,1.5333,1.9412,1.3529,0.3478,0.4706,1.1333,0.4706,0.6471,0.4783,1.0588,0.7826,4
528.txt,15,151,55,105,52,261,83,144,78,0.55,0.54,0.36,0.47,9.80,2.21,151,41,42.30,39.20,0.58,0.81,6.61,9.35,0.90,24.57,0.73,0.78,27.22,3.69,0.24,0.69,0.12,0.03,0.15,255,15,37,25,15,12,9,10,26,17.0000,17.0000,10.2000,1.6667,2.4667,1.6667,0.4800,0.8000,1.0000,0.6000,0.6667,0.4000,1.7333,1.0400,4
67.txt,7,81,31,53,26,153,56,88,45,0.58,0.51,0.38,0.37,2.58,1.14,81,19,37.50,32.90,0.53,0.64,4.63,6.55,0.87,17.28,0.60,0.79,11.84,2.43,0.17,0.52,0.11,0.00,0.11,145,7,19,10,7,4,4,5,14,20.7143,20.7143,14.5000,1.4286,2.7143,1.4286,0.4000,0.5714,1.0000,0.5714,0.7143,0.5000,2.0000,1.4000,4
451.txt,26,158,54,108,48,362,94,205,84,0.57,0.41,0.34,0.28,5.39,1.64,158,36,40.40,41.10,0.44,0.80,5.87,8.30,0.86,18.18,0.53,0.49,16.25,2.85,0.16,0.54,0.10,0.02,0.12,352,26,49,37,26,10,9,13,42,13.5385,13.5385,9.5135,1.4231,1.8846,1.4231,0.2703,0.3846,1.0000,0.3462,0.5000,0.3514,1.6154,1.1351,4
506.txt,10,139,70,99,66,236,96,134,90,0.57,0.67,0.50,0.47,7.53,1.94,139,36,43.50,40.10,0.59,0.80,6.40,9.05,0.90,24.49,0.74,0.74,18.38,3.03,0.19,0.73,0.13,0.04,0.17,230,10,29,19,10,11,5,9,27,23.0000,23.0000,12.1053,1.9000,2.9000,1.9000,0.5789,1.1000,1.0000,0.5000,0.9000,0.4737,2.7000,1.4211,4
409.txt,30,195,76,146,72,454,124,256,108,0.56,0.42,0.39,0.36,8.60,2.07,195,40,42.60,40.00,0.43,0.80,6.47,9.15,0.86,19.24,0.57,0.60,23.88,3.46,0.16,0.50,0.12,0.03,0.14,437,30,59,41,31,13,12,11,40,14.5667,14.0968,10.6585,1.3667,1.9032,1.3226,0.3171,0.4194,1.0333,0.3871,0.3548,0.2683,1.2903,0.9756,4
499.txt,32,204,93,155,89,463,189,268,175,0.58,0.65,0.46,0.41,12.16,2.47,204,34,41.50,38.50,0.44,0.77,6.70,9.48,0.87,19.96,0.58,0.57,23.84,3.45,0.16,0.57,0.12,0.03,0.15,451,32,60,46,35,13,14,9,68,14.0938,12.8857,9.8043,1.4375,1.7143,1.3143,0.2826,0.3714,1.0938,0.4000,0.2571,0.1957,1.9429,1.4783,4
452.txt,56,372,169,291,161,930,271,506,257,0.54,0.51,0.45,0.37,21.70,3.29,372,42,40.60,41.00,0.40,0.81,8.63,12.20,0.87,22.14,0.58,0.57,51.10,5.05,0.18,0.59,0.08,0.02,0.10,924,56,121,90,60,26,21,30,102,16.5000,15.4000,10.2667,1.6071,2.0167,1.5000,0.2889,0.4333,1.0714,0.3500,0.5000,0.3333,1.7000,1.1333,4
259.txt,13,158,75,113,70,254,100,148,89,0.58,0.60,0.47,0.53,10.03,2.24,158,44,43.70,39.80,0.62,0.80,7.01,9.91,0.91,28.05,0.76,0.78,21.78,3.30,0.19,0.74,0.12,0.01,0.14,242,13,31,19,13,8,6,13,26,18.6154,18.6154,12.7368,1.4615,2.3846,1.4615,0.4211,0.6154,1.0000,0.4615,1.0000,0.6842,2.0000,1.3684,4
327.txt,30,174,66,121,60,458,134,240,119,0.52,0.50,0.38,0.28,6.13,1.75,174,36,40.90,40.80,0.38,0.81,5.75,8.13,0.84,16.84,0.50,0.47,17.33,2.94,0.15,0.50,0.10,0.03,0.12,448,30,71,45,31,17,12,16,44,14.9333,14.4516,9.9556,1.5000,2.2903,1.4516,0.3778,0.5484,1.0333,0.3871,0.5161,0.3556,1.4194,0.9778,4
111.txt,10,118,54,84,50,177,65,102,59,0.58,0.58,0.46,0.52,6.76,1.84,118,42,42.30,43.20,0.67,0.80,6.27,8.87,0.92,28.70,0.82,0.88,19.36,3.11,0.22,0.81,0.10,0.01,0.11,174,10,20,11,8,5,4,9,15,17.4000,21.7500,15.8182,1.1000,2.5000,1.3750,0.4545,0.6250,0.8000,0.5000,1.1250,0.8182,1.8750,1.3636,4
194.txt,85,348,126,258,115,1166,288,559,230,0.48,0.41,0.36,0.19,7.57,1.95,348,42,40.30,41.50,0.30,0.79,7.21,10.19,0.83,17.91,0.46,0.41,34.27,4.14,0.15,0.45,0.10,0.02,0.12,1143,85,178,130,99,40,33,38,99,13.4471,11.5455,8.7923,1.5294,1.7980,1.3131,0.3077,0.4040,1.1647,0.3333,0.3838,0.2923,1.0000,0.7615,4
424.txt,20,158,64,116,60,270,83,155,77,0.57,0.50,0.41,0.45,10.37,2.28,158,37,42.30,41.20,0.59,0.78,6.80,9.62,0.90,25.40,0.75,0.69,24.02,3.47,0.23,0.75,0.12,0.03,0.15,266,20,41,27,20,9,7,7,32,13.3000,13.3000,9.8519,1.3500,2.0500,1.3500,0.3333,0.4500,1.0000,0.3500,0.3500,0.2593,1.6000,1.1852,4
558.txt,19,236,125,178,118,428,170,246,159,0.57,0.65,0.53,0.51,18.25,3.02,236,42,42.80,40.70,0.55,0.80,8.07,11.41,0.90,26.78,0.72,0.73,38.08,4.36,0.21,0.67,0.13,0.02,0.15,420,19,55,37,21,18,9,19,44,22.1053,20.0000,11.3514,1.9474,2.6190,1.7619,0.4865,0.8571,1.1053,0.4286,0.9048,0.5135,2.0952,1.1892,4
311.txt,28,161,52,110,48,369,88,195,79,0.53,0.41,0.32,0.23,4.05,1.42,161,39,41.20,40.10,0.44,0.80,5.93,8.38,0.86,18.29,0.56,0.47,18.05,3.00,0.19,0.60,0.09,0.03,0.12,359,28,65,46,30,17,13,9,24,12.8214,11.9667,7.8043,1.6429,2.1667,1.5333,0.3696,0.5667,1.0714,0.4333,0.3000,0.1957,0.8000,0.5217,4
280.txt,13,128,55,89,49,222,89,127,72,0.57,0.57,0.43,0.34,3.45,1.31,128,38,41.90,39.60,0.58,0.79,6.07,8.59,0.90,23.02,0.70,0.69,13.79,2.63,0.16,0.67,0.12,0.01,0.13,208,13,28,17,15,7,6,6,21,16.0000,13.8667,12.2353,1.3077,1.8667,1.1333,0.4118,0.4667,1.1538,0.4000,0.4000,0.3529,1.4000,1.2353,4
447.txt,42,236,86,161,80,807,234,423,214,0.52,0.51,0.36,0.29,11.18,2.36,236,32,37.10,35.10,0.29,0.71,5.87,8.31,0.82,15.82,0.38,0.47,30.12,3.88,0.15,0.32,0.06,0.01,0.07,798,42,117,84,48,37,23,20,88,19.0000,16.6250,9.5000,2.0000,2.4375,1.7500,0.4405,0.7708,1.1429,0.4792,0.4167,0.2381,1.8333,1.0476,4
146.txt,7,75,27,50,24,119,36,70,31,0.59,0.44,0.36,0.33,2.00,1.00,75,34,40.90,40.50,0.63,0.72,4.86,6.88,0.90,21.49,0.71,0.78,10.89,2.33,0.20,0.67,0.14,0.00,0.14,115,7,18,10,7,5,3,5,12,16.4286,16.4286,11.5000,1.4286,2.5714,1.4286,0.5000,0.7143,1.0000,0.4286,0.7143,0.5000,1.7143,1.2000,4
181.txt,26,189,72,135,66,404,103,202,90,0.50,0.45,0.38,0.39,8.49,2.06,189,40,39.90,38.20,0.47,0.77,6.65,9.40,0.87,20.59,0.67,0.81,37.12,4.31,0.23,0.59,0.10,0.00,0.10,394,26,47,30,24,9,6,18,37,15.1538,16.4167,13.1333,1.1538,1.9583,1.2500,0.3000,0.3750,0.9231,0.2500,0.7500,0.6000,1.5417,1.2333,4
517.txt,16,154,75,118,73,276,119,159,106,0.58,0.67,0.49,0.43,8.70,2.09,154,40,40.00,39.50,0.56,0.80,6.55,9.27,0.90,23.51,0.74,0.65,19.57,3.13,0.19,0.76,0.14,0.01,0.15,264,16,38,27,17,11,9,11,28,16.5000,15.5294,9.7778,1.6875,2.2353,1.5882,0.4074,0.6471,1.0625,0.5294,0.6471,0.4074,1.6471,1.0370,4
360.txt,17,128,45,89,43,244,76,138,65,0.57,0.47,0.35,0.51,9.26,2.15,128,38,39.80,36.80,0.52,0.76,5.79,8.19,0.88,20.34,0.64,0.80,22.40,3.35,0.20,0.55,0.10,0.01,0.12,234,17,29,20,16,7,7,13,26,13.7647,14.6250,11.7000,1.1765,1.8125,1.2500,0.3500,0.4375,0.9412,0.4375,0.8125,0.6500,1.6250,1.3000,4
288.txt,12,112,41,73,38,202,59,108,54,0.53,0.50,0.37,0.31,3.12,1.25,112,39,41.40,40.80,0.55,0.77,5.57,7.88,0.89,20.75,0.68,0.72,16.53,2.88,0.21,0.63,0.10,0.01,0.11,198,12,31,19,14,7,7,10,14,16.5000,14.1429,10.4211,1.5833,2.2143,1.3571,0.3684,0.5000,1.1667,0.5000,0.7143,0.5263,1.0000,0.7368,4
175.txt,21,165,68,125,64,323,93,178,85,0.55,0.48,0.41,0.39,8.17,2.02,165,37,40.80,40.50,0.51,0.79,6.49,9.18,0.88,21.58,0.70,0.70,26.74,3.66,0.21,0.67,0.12,0.02,0.14,320,21,43,25,20,7,6,8,33,15.2381,16.0000,12.8000,1.1905,2.1500,1.2500,0.2800,0.3500,0.9524,0.3000,0.4000,0.3200,1.6500,1.3200,4
322.txt,34,183,67,129,63,493,123,241,115,0.49,0.48,0.37,0.30,7.29,1.91,183,39,39.00,39.40,0.37,0.81,5.83,8.24,0.84,16.85,0.54,0.56,24.51,3.50,0.18,0.47,0.10,0.02,0.12,483,34,82,54,41,16,14,10,37,14.2059,11.7805,8.9444,1.5882,2.0000,1.3171,0.2963,0.3902,1.2059,0.3415,0.2439,0.1852,0.9024,0.6852,4
140.txt,13,117,40,82,35,209,50,108,43,0.52,0.40,0.34,0.30,3.03,1.23,117,32,39.70,38.30,0.56,0.74,5.72,8.09,0.89,21.36,0.76,0.82,22.09,3.32,0.25,0.72,0.10,0.01,0.11,206,13,31,21,15,9,7,9,20,15.8462,13.7333,9.8095,1.6154,2.0667,1.4000,0.4286,0.6000,1.1538,0.4667,0.6000,0.4286,1.3333,0.9524,4
531.txt,28,315,154,248,149,697,254,402,237,0.58,0.59,0.49,0.48,28.30,3.76,315,40,41.90,39.20,0.45,0.81,8.44,11.93,0.88,23.44,0.62,0.63,49.46,4.97,0.19,0.56,0.12,0.02,0.14,682,28,84,60,31,26,16,27,76,24.3571,22.0000,11.3667,2.1429,2.7097,1.9355,0.4333,0.8387,1.1071,0.5161,0.8710,0.4500,2.4516,1.2667,4
136.txt,17,131,52,87,47,199,69,110,60,0.55,0.55,0.40,0.42,6.25,1.77,131,44,43.70,41.90,0.66,0.89,6.57,9.29,0.92,29.10,0.79,0.75,20.25,3.18,0.25,0.79,0.12,0.02,0.14,192,17,35,20,18,6,5,9,15,11.2941,10.6667,9.6000,1.1765,1.9444,1.1111,0.3000,0.3333,1.0588,0.2778,0.5000,0.4500,0.8333,0.7500,4
555.txt,123,489,235,399,229,1627,574,907,545,0.56,0.60,0.48,0.21,11.81,2.43,489,34,42.10,37.70,0.30,0.72,8.57,12.12,0.84,19.75,0.44,0.33,30.11,3.88,0.10,0.49,0.10,0.01,0.12,1603,123,241,165,130,34,28,51,191,13.0325,12.3308,9.7152,1.3415,1.8538,1.2692,0.2061,0.2615,1.0569,0.2154,0.3923,0.3091,1.4692,1.1576,4
533.txt,23,210,90,168,87,373,125,222,118,0.60,0.53,0.43,0.49,16.25,2.85,210,33,40.50,39.10,0.56,0.77,7.69,10.87,0.90,26.51,0.76,0.78,40.36,4.49,0.23,0.75,0.11,0.00,0.11,367,23,52,31,23,8,7,13,46,15.9565,15.9565,11.8387,1.3478,2.2609,1.3478,0.2581,0.3478,1.0000,0.3043,0.5652,0.4194,2.0000,1.4839,4
281.txt,18,148,66,106,60,268,95,154,83,0.57,0.54,0.45,0.43,6.92,1.86,148,34,41.00,42.70,0.55,0.80,6.39,9.04,0.89,22.86,0.69,0.70,18.27,3.02,0.17,0.66,0.13,0.00,0.13,258,18,28,20,17,5,4,10,34,14.3333,15.1765,12.9000,1.1111,1.6471,1.1765,0.2500,0.2941,0.9444,0.2353,0.5882,0.5000,2.0000,1.7000,4
437.txt,26,190,82,146,79,347,110,199,104,0.57,0.52,0.43,0.44,13.54,2.60,190,42,42.60,42.00,0.55,0.85,7.21,10.20,0.90,24.67,0.73,0.72,36.63,4.28,0.26,0.70,0.12,0.02,0.14,343,26,54,34,26,15,14,8,44,13.1923,13.1923,10.0882,1.3077,2.0769,1.3077,0.4412,0.5769,1.0000,0.5385,0.3077,0.2353,1.6923,1.2941,4
168.txt,56,376,180,296,174,958,287,481,270,0.50,0.56,0.48,0.35,24.26,3.48,376,39,42.30,40.80,0.39,0.81,8.59,12.15,0.86,21.88,0.62,0.49,47.54,4.88,0.20,0.71,0.13,0.02,0.15,946,56,165,125,75,46,34,21,74,16.8929,12.6133,7.5680,2.2321,2.2000,1.6667,0.3680,0.6133,1.3393,0.4533,0.2800,0.1680,0.9867,0.5920,4
435.txt,30,221,88,165,82,412,127,232,113,0.56,0.49,0.40,0.47,14.06,2.65,221,35,42.50,40.70,0.54,0.79,7.70,10.89,0.90,25.28,0.71,0.73,34.52,4.15,0.20,0.68,0.11,0.02,0.13,404,30,66,39,28,16,11,14,42,13.4667,14.4286,10.3590,1.3000,2.3571,1.3929,0.4103,0.5714,0.9333,0.3929,0.5000,0.3590,1.5000,1.0769,4
242.txt,11,98,35,67,31,144,42,81,36,0.56,0.44,0.36,0.44,3.56,1.33,98,45,41.40,39.90,0.68,0.89,5.77,8.17,0.92,27.87,0.83,0.89,14.22,2.67,0.20,0.80,0.14,0.01,0.15,138,11,18,11,10,4,4,7,15,12.5455,13.8000,12.5455,1.0000,1.8000,1.1000,0.3636,0.4000,0.9091,0.4000,0.7000,0.6364,1.5000,1.3636,4
71.txt,18,164,70,116,66,411,133,223,116,0.54,0.52,0.43,0.37,8.86,2.10,164,38,37.90,38.20,0.40,0.78,5.72,8.09,0.85,17.12,0.52,0.62,24.62,3.51,0.18,0.46,0.06,0.01,0.08,397,18,51,29,18,12,7,28,45,22.0556,22.0556,13.6897,1.6111,2.8333,1.6111,0.4138,0.6667,1.0000,0.3889,1.5556,0.9655,2.5000,1.5517,4
365.txt,17,136,50,96,46,238,62,131,56,0.55,0.43,0.37,0.48,9.52,2.18,136,34,42.80,40.80,0.57,0.79,6.23,8.82,0.90,23.24,0.73,0.79,25.93,3.60,0.25,0.69,0.11,0.02,0.14,234,17,38,22,17,9,8,7,16,13.7647,13.7647,10.6364,1.2941,2.2353,1.2941,0.4091,0.5294,1.0000,0.4706,0.4118,0.3182,0.9412,0.7273,4
487.txt,73,502,266,412,258,1415,496,787,479,0.56,0.61,0.53,0.40,40.80,4.52,502,35,41.40,39.10,0.35,0.77,9.44,13.35,0.86,22.06,0.52,0.54,73.60,6.07,0.17,0.50,0.09,0.02,0.11,1406,73,196,134,75,64,38,50,147,19.2603,18.7467,10.4925,1.8356,2.6133,1.7867,0.4776,0.8533,1.0274,0.5067,0.6667,0.3731,1.9600,1.0970,4
224.txt,2,90,57,72,55,105,63,78,61,0.74,0.78,0.63,0.00,0.00,0.00,90,45,44.70,46.00,0.86,0.92,6.21,8.78,0.97,61.02,0.92,1.00,2.00,1.00,0.03,0.92,0.01,0.00,0.01,100,2,2,2,2,0,0,2,10,50.0000,50.0000,50.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,5.0000,5.0000,4
486.txt,15,185,92,142,89,331,124,192,117,0.58,0.61,0.50,0.50,15.00,2.74,185,38,43.30,41.00,0.56,0.82,7.19,10.17,0.90,25.13,0.74,0.80,38.40,4.38,0.25,0.70,0.11,0.03,0.14,325,15,47,23,16,10,6,14,30,21.6667,20.3125,14.1304,1.5333,2.9375,1.4375,0.4348,0.6250,1.0667,0.3750,0.8750,0.6087,1.8750,1.3043,4
72.txt,31,225,92,172,85,454,136,258,125,0.57,0.48,0.41,0.33,7.56,1.94,225,34,41.20,40.10,0.50,0.77,7.47,10.56,0.89,23.16,0.67,0.66,30.23,3.89,0.18,0.69,0.10,0.01,0.12,445,31,58,32,31,9,9,23,47,14.3548,14.3548,13.9062,1.0323,1.8710,1.0323,0.2812,0.2903,1.0000,0.2903,0.7419,0.7188,1.5161,1.4688,4
102.txt,14,157,74,117,68,237,91,142,80,0.60,0.56,0.47,0.44,7.11,1.89,157,42,43.80,40.20,0.66,0.85,7.21,10.20,0.92,31.53,0.82,0.78,21.78,3.30,0.20,0.84,0.11,0.01,0.12,231,14,26,16,13,5,4,10,23,16.5000,17.7692,14.4375,1.1429,2.0000,1.2308,0.3125,0.3846,0.9286,0.3077,0.7692,0.6250,1.7692,1.4375,4
391.txt,13,123,42,88,40,188,53,109,49,0.58,0.45,0.34,0.34,3.78,1.38,123,44,42.60,41.30,0.65,0.88,6.34,8.97,0.92,28.07,0.81,0.81,21.12,3.25,0.24,0.80,0.11,0.04,0.15,184,13,27,16,12,8,7,4,17,14.1538,15.3333,11.5000,1.2308,2.2500,1.3333,0.5000,0.6667,0.9231,0.5833,0.3333,0.2500,1.4167,1.0625,4
273.txt,9,76,31,52,28,109,38,65,33,0.60,0.51,0.41,0.41,2.88,1.20,76,43,41.80,39.80,0.70,0.80,5.15,7.28,0.92,26.51,0.80,0.88,13.24,2.57,0.23,0.76,0.14,0.00,0.14,105,9,16,9,9,3,3,6,8,11.6667,11.6667,11.6667,1.0000,1.7778,1.0000,0.3333,0.3333,1.0000,0.3333,0.6667,0.6667,0.8889,0.8889,4
303.txt,26,108,43,76,40,691,206,316,185,0.46,0.59,0.40,0.12,1.70,0.92,108,35,31.20,35.80,0.16,0.72,2.91,4.11,0.72,10.00,0.24,0.21,5.01,1.58,0.08,0.25,0.04,0.00,0.04,671,26,99,36,25,12,11,8,52,25.8077,26.8400,18.6389,1.3846,3.9600,1.4400,0.3333,0.4800,0.9615,0.4400,0.3200,0.2222,2.0800,1.4444,4
496.txt,20,161,77,124,75,336,126,195,116,0.58,0.59,0.48,0.40,9.60,2.19,161,28,40.30,38.70,0.48,0.74,6.21,8.78,0.87,19.98,0.64,0.60,21.60,3.29,0.18,0.72,0.11,0.02,0.13,326,20,47,33,21,14,11,6,39,16.3000,15.5238,9.8788,1.6500,2.2381,1.5714,0.4242,0.6667,1.0500,0.5238,0.2857,0.1818,1.8571,1.1818,4
420.txt,19,160,55,117,50,297,72,159,62,0.54,0.39,0.34,0.43,9.00,2.12,160,41,39.80,42.50,0.54,0.82,6.56,9.28,0.89,22.76,0.74,0.73,26.45,3.64,0.23,0.72,0.13,0.03,0.16,287,19,42,27,19,10,7,5,37,15.1053,15.1053,10.6296,1.4211,2.2105,1.4211,0.3704,0.5263,1.0000,0.3684,0.2632,0.1852,1.9474,1.3704,4
392.txt,27,174,62,121,57,448,128,239,113,0.53,0.47,0.36,0.29,6.37,1.78,174,41,41.30,42.50,0.39,0.83,5.81,8.22,0.85,17.11,0.51,0.49,18.01,3.00,0.15,0.51,0.08,0.03,0.12,434,27,64,43,27,19,14,11,36,16.0741,16.0741,10.0930,1.5926,2.3704,1.5926,0.4419,0.7037,1.0000,0.5185,0.4074,0.2558,1.3333,0.8372,4
505.txt,23,206,89,157,86,406,139,237,132,0.58,0.56,0.43,0.38,9.94,2.23,206,35,40.70,42.20,0.51,0.79,7.23,10.22,0.89,23.09,0.66,0.62,25.94,3.60,0.18,0.67,0.13,0.02,0.15,400,23,55,35,27,9,8,10,48,17.3913,14.8148,11.4286,1.5217,2.0370,1.2963,0.2571,0.3333,1.1739,0.2963,0.3704,0.2857,1.7778,1.3714,4
547.txt,46,351,166,279,161,916,338,517,324,0.56,0.63,0.47,0.31,16.66,2.89,351,38,41.90,39.90,0.38,0.80,8.20,11.60,0.86,21.06,0.54,0.46,36.57,4.28,0.15,0.54,0.12,0.03,0.15,906,46,114,77,50,28,24,34,117,19.6957,18.1200,11.7662,1.6739,2.2800,1.5400,0.3636,0.5600,1.0870,0.4800,0.6800,0.4416,2.3400,1.5195,4
408.txt,12,113,37,76,34,175,49,97,42,0.55,0.43,0.33,0.39,4.32,1.47,113,41,42.00,42.70,0.65,0.80,6.04,8.54,0.92,26.49,0.78,0.86,20.57,3.21,0.25,0.73,0.10,0.02,0.12,167,12,27,18,11,10,6,3,17,13.9167,15.1818,9.2778,1.5000,2.4545,1.6364,0.5556,0.9091,0.9167,0.5455,0.2727,0.1667,1.5455,0.9444,4
457.txt,55,350,152,272,145,950,271,501,255,0.53,0.51,0.43,0.33,16.01,2.83,350,36,41.10,39.90,0.37,0.80,8.03,11.36,0.85,20.45,0.54,0.51,39.53,4.45,0.15,0.51,0.10,0.03,0.13,942,55,120,101,65,38,31,26,108,17.1273,14.4923,9.3267,1.8364,1.8462,1.5538,0.3762,0.5846,1.1818,0.4769,0.4000,0.2574,1.6615,1.0693,4
186.txt,12,119,41,83,38,206,55,110,50,0.53,0.45,0.34,0.34,4.11,1.43,119,37,40.80,38.20,0.58,0.79,5.86,8.29,0.90,22.47,0.75,0.74,19.31,3.11,0.24,0.73,0.12,0.00,0.12,202,12,31,18,13,8,7,9,24,16.8333,15.5385,11.2222,1.5000,2.3846,1.3846,0.4444,0.6154,1.0833,0.5385,0.6923,0.5000,1.8462,1.3333,4
390.txt,17,159,50,113,44,284,67,152,59,0.54,0.39,0.31,0.29,3.76,1.37,159,37,40.90,39.40,0.56,0.82,6.67,9.43,0.90,23.89,0.74,0.73,24.20,3.48,0.22,0.72,0.13,0.02,0.15,280,17,40,24,17,9,7,4,33,16.4706,16.4706,11.6667,1.4118,2.3529,1.4118,0.3750,0.5294,1.0000,0.4118,0.2353,0.1667,1.9412,1.3750,4
350.txt,1,6,0,2,0,7,0,2,0,0.29,0.00,0.00,0,0,0,6,6,6,6,0.86,0.86,1.60,2.27,0.92,10.67,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00,7,1,0,1,1,0,0,0,1,7.0000,7.0000,7.0000,1.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,4
178.txt,17,146,52,104,49,262,72,146,67,0.56,0.46,0.36,0.39,6.24,1.77,146,32,41.70,41.90,0.56,0.79,6.38,9.02,0.89,23.03,0.71,0.68,19.12,3.09,0.19,0.73,0.12,0.02,0.14,259,17,35,27,16,13,9,9,31,15.2353,16.1875,9.5926,1.5882,2.1875,1.6875,0.4815,0.8125,0.9412,0.5625,0.5625,0.3333,1.9375,1.1481,4
