Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
155.txt,11,118,44,74,42,194,53,92,51,0.47,0.55,0.37,0.61,8.52,2.06,118,40,40.20,38.70,0.61,0.78,5.99,8.47,0.91,24.24,0.80,0.87,17.39,2.95,0.22,0.83,0.11,0.02,0.13,194,11,27,19,13,6,6,4,23,17.6364,14.9231,10.2105,1.7273,2.0769,1.4615,0.3158,0.4615,1.1818,0.4615,0.3077,0.2105,1.7692,1.2105,3
156.txt,11,111,53,78,50,171,74,104,69,0.61,0.66,0.48,0.47,6.53,1.81,111,41,42.30,41.00,0.65,0.86,6.00,8.49,0.92,26.57,0.75,0.87,22.53,3.36,0.25,0.68,0.08,0.01,0.09,167,11,28,15,11,4,4,5,18,15.1818,15.1818,11.1333,1.3636,2.5455,1.3636,0.2667,0.3636,1.0000,0.3636,0.4545,0.3333,1.6364,1.2000,3
432.txt,46,308,153,238,146,581,246,346,222,0.60,0.64,0.50,0.47,23.36,3.42,308,38,44.40,41.90,0.53,0.83,9.04,12.78,0.90,27.72,0.69,0.74,58.33,5.40,0.23,0.66,0.10,0.03,0.13,567,46,80,69,46,23,18,17,64,12.3261,12.3261,8.2174,1.5000,1.7391,1.5000,0.3333,0.5000,1.0000,0.3913,0.3696,0.2464,1.3913,0.9275,3
353.txt,18,140,67,93,61,253,102,141,89,0.56,0.63,0.48,0.64,17.36,2.95,140,39,40.80,41.10,0.55,0.84,6.22,8.80,0.89,22.47,0.66,0.79,25.93,3.60,0.23,0.57,0.07,0.01,0.08,245,18,31,27,19,5,4,2,27,13.6111,12.8947,9.0741,1.5000,1.6316,1.4211,0.1852,0.2632,1.0556,0.2105,0.1053,0.0741,1.4211,1.0000,3
150.txt,32,279,139,197,130,558,222,312,196,0.56,0.63,0.50,0.50,28.00,3.74,279,44,42.70,41.50,0.50,0.84,8.35,11.81,0.89,25.06,0.63,0.66,48.89,4.94,0.24,0.60,0.05,0.03,0.07,539,32,82,61,35,25,17,19,69,16.8438,15.4000,8.8361,1.9062,2.3429,1.7429,0.4098,0.7143,1.0938,0.4857,0.5429,0.3115,1.9714,1.1311,3
32.txt,33,217,98,157,92,408,163,237,141,0.58,0.59,0.45,0.32,6.68,1.83,217,39,42.00,39.70,0.53,0.82,7.60,10.74,0.89,24.86,0.66,0.62,25.47,3.57,0.17,0.67,0.08,0.02,0.10,394,33,61,51,33,13,9,8,57,11.9394,11.9394,7.7255,1.5455,1.8485,1.5455,0.2549,0.3939,1.0000,0.2727,0.2424,0.1569,1.7273,1.1176,3
478.txt,28,194,89,139,87,379,147,215,143,0.57,0.67,0.46,0.43,10.78,2.32,194,40,38.10,40.60,0.51,0.76,7.05,9.97,0.89,22.86,0.65,0.66,24.90,3.53,0.18,0.59,0.09,0.03,0.12,379,28,53,41,31,11,10,10,39,13.5357,12.2258,9.2439,1.4643,1.7097,1.3226,0.2683,0.3548,1.1071,0.3226,0.3226,0.2439,1.2581,0.9512,3
440.txt,23,150,57,114,55,300,74,167,71,0.56,0.43,0.38,0.50,11.50,2.40,150,41,38.50,38.50,0.50,0.78,6.12,8.66,0.88,20.38,0.68,0.76,26.63,3.65,0.21,0.64,0.10,0.01,0.11,300,23,38,32,24,8,6,15,32,13.0435,12.5000,9.3750,1.3913,1.5833,1.3333,0.2500,0.3333,1.0435,0.2500,0.6250,0.4688,1.3333,1.0000,3
176.txt,32,206,86,134,78,427,156,239,135,0.56,0.56,0.42,0.37,11.91,2.44,206,44,41.20,39.80,0.48,0.79,7.05,9.97,0.88,21.86,0.56,0.52,23.55,3.43,0.19,0.55,0.06,0.04,0.10,413,32,70,55,29,23,16,5,49,12.9062,14.2414,7.5091,1.7188,2.4138,1.8966,0.4182,0.7931,0.9062,0.5517,0.1724,0.0909,1.6897,0.8909,3
255.txt,13,113,49,83,46,183,72,112,69,0.61,0.62,0.43,0.43,6.43,1.79,113,39,41.30,40.20,0.62,0.79,5.91,8.35,0.91,24.45,0.74,0.69,16.46,2.87,0.21,0.75,0.10,0.01,0.11,181,13,31,20,13,6,6,5,18,13.9231,13.9231,9.0500,1.5385,2.3846,1.5385,0.3000,0.4615,1.0000,0.4615,0.3846,0.2500,1.3846,0.9000,3
448.txt,45,296,153,228,148,572,228,336,221,0.59,0.66,0.52,0.56,27.78,3.73,296,45,41.10,41.50,0.52,0.82,8.75,12.38,0.90,26.58,0.68,0.74,49.88,4.99,0.20,0.63,0.09,0.02,0.11,566,45,70,61,44,16,15,18,62,12.5778,12.8636,9.2787,1.3556,1.5909,1.3864,0.2623,0.3636,0.9778,0.3409,0.4091,0.2951,1.4091,1.0164,3
458.txt,17,129,51,95,48,209,80,125,75,0.60,0.60,0.40,0.49,8.26,2.03,129,43,40.90,41.30,0.62,0.82,6.31,8.92,0.91,25.69,0.76,0.77,20.83,3.23,0.22,0.70,0.10,0.05,0.15,209,17,27,24,16,8,3,6,29,12.2941,13.0625,8.7083,1.4118,1.6875,1.5000,0.3333,0.5000,0.9412,0.1875,0.3750,0.2500,1.8125,1.2083,3
82.txt,26,179,81,122,76,352,142,206,131,0.59,0.64,0.45,0.44,11.76,2.42,179,36,41.80,39.10,0.51,0.83,6.75,9.54,0.88,22.08,0.59,0.63,24.53,3.50,0.19,0.59,0.07,0.01,0.08,348,26,51,39,26,12,9,7,43,13.3846,13.3846,8.9231,1.5000,1.9615,1.5000,0.3077,0.4615,1.0000,0.3462,0.2692,0.1795,1.6538,1.1026,3
300.txt,15,118,60,78,55,198,90,112,80,0.57,0.71,0.51,0.52,7.76,1.97,118,35,41.00,40.70,0.60,0.75,5.93,8.39,0.90,23.47,0.70,0.86,21.55,3.28,0.22,0.62,0.11,0.01,0.12,194,15,25,20,15,3,2,10,15,12.9333,12.9333,9.7000,1.3333,1.6667,1.3333,0.1500,0.2000,1.0000,0.1333,0.6667,0.5000,1.0000,0.7500,3
304.txt,23,127,67,89,60,215,106,139,99,0.65,0.71,0.53,0.57,11.92,2.44,127,36,41.30,38.60,0.59,0.76,6.12,8.66,0.90,23.79,0.64,0.68,16.89,2.91,0.18,0.58,0.08,0.03,0.11,211,23,33,29,24,4,4,3,19,9.1739,8.7917,7.2759,1.2609,1.3750,1.2083,0.1379,0.1667,1.0435,0.1667,0.1250,0.1034,0.7917,0.6552,3
407.txt,37,280,137,203,128,534,235,287,196,0.54,0.68,0.49,0.51,16.25,2.85,280,44,41.30,41.50,0.52,0.83,8.57,12.12,0.90,26.53,0.71,0.78,38.11,4.37,0.17,0.66,0.10,0.01,0.11,516,37,61,51,38,12,11,11,57,13.9459,13.5789,10.1176,1.3784,1.6053,1.3421,0.2353,0.3158,1.0270,0.2895,0.2895,0.2157,1.5000,1.1176,3
257.txt,11,108,41,71,37,171,64,93,56,0.54,0.60,0.38,0.48,6.76,1.84,108,39,39.60,39.20,0.63,0.81,5.84,8.26,0.91,24.98,0.76,0.86,21.55,3.28,0.27,0.69,0.04,0.02,0.06,169,11,22,17,12,4,4,3,16,15.3636,14.0833,9.9412,1.5455,1.8333,1.4167,0.2353,0.3333,1.0909,0.3333,0.2500,0.1765,1.3333,0.9412,3
67.txt,11,103,45,67,40,181,65,101,59,0.56,0.58,0.44,0.64,10.24,2.26,103,38,38.40,36.60,0.57,0.75,5.41,7.66,0.89,20.82,0.66,0.88,19.36,3.11,0.22,0.57,0.05,0.00,0.05,177,11,23,19,12,6,6,3,18,16.0909,14.7500,9.3158,1.7273,1.9167,1.5833,0.3158,0.5000,1.0909,0.5000,0.2500,0.1579,1.5000,0.9474,3
451.txt,16,127,71,92,67,230,99,142,95,0.62,0.67,0.56,0.58,10.94,2.34,127,40,40.50,39.10,0.55,0.78,5.92,8.37,0.89,21.63,0.65,0.67,14.67,2.71,0.15,0.65,0.07,0.01,0.08,228,16,25,21,15,5,4,4,25,14.2500,15.2000,10.8571,1.3125,1.6667,1.4000,0.2381,0.3333,0.9375,0.2667,0.2667,0.1905,1.6667,1.1905,3
409.txt,21,156,82,113,79,273,124,160,117,0.59,0.73,0.53,0.57,16.49,2.87,156,39,41.30,40.60,0.57,0.80,6.68,9.44,0.90,24.42,0.71,0.75,28.31,3.76,0.24,0.63,0.06,0.04,0.10,267,21,40,35,20,15,10,4,31,12.7143,13.3500,7.6286,1.6667,2.0000,1.7500,0.4286,0.7500,0.9524,0.5000,0.2000,0.1143,1.5500,0.8857,3
499.txt,13,123,65,86,63,190,90,114,87,0.60,0.76,0.53,0.68,14.23,2.67,123,43,41.80,39.20,0.65,0.81,6.31,8.92,0.92,27.50,0.75,0.84,21.81,3.30,0.23,0.72,0.04,0.03,0.06,190,13,24,20,13,8,5,5,22,14.6154,14.6154,9.5000,1.5385,1.8462,1.5385,0.4000,0.6154,1.0000,0.3846,0.3846,0.2500,1.6923,1.1000,3
452.txt,50,317,177,248,170,668,305,410,285,0.61,0.70,0.56,0.51,29.01,3.81,317,43,43.30,42.90,0.47,0.85,8.67,12.27,0.89,24.65,0.60,0.70,54.32,5.21,0.19,0.57,0.09,0.02,0.11,654,50,94,80,52,25,22,16,82,13.0800,12.5769,8.1750,1.6000,1.8077,1.5385,0.3125,0.4808,1.0400,0.4231,0.3077,0.2000,1.5769,1.0250,3
259.txt,32,229,115,173,106,453,168,265,152,0.58,0.57,0.50,0.54,24.11,3.47,229,41,40.90,41.00,0.51,0.82,7.61,10.76,0.89,23.81,0.65,0.70,41.44,4.55,0.22,0.58,0.10,0.02,0.12,443,32,64,57,34,20,17,9,64,13.8438,13.0294,7.7719,1.7812,1.8824,1.6765,0.3509,0.5882,1.0625,0.5000,0.2647,0.1579,1.8824,1.1228,3
327.txt,14,123,50,83,46,195,73,112,68,0.57,0.61,0.41,0.55,9.32,2.16,123,39,41.00,41.90,0.63,0.80,6.23,8.81,0.91,26.20,0.74,0.84,21.81,3.30,0.23,0.65,0.12,0.03,0.15,193,14,23,17,13,2,2,4,21,13.7857,14.8462,11.3529,1.2143,1.7692,1.3077,0.1176,0.1538,0.9286,0.1538,0.3077,0.2353,1.6154,1.2353,3
111.txt,30,241,127,172,119,477,223,276,204,0.58,0.74,0.53,0.58,30.04,3.88,241,37,40.70,40.20,0.51,0.83,7.80,11.03,0.89,24.20,0.62,0.66,38.68,4.40,0.21,0.56,0.09,0.01,0.11,465,30,62,52,33,16,12,5,53,15.5000,14.0909,8.9423,1.7333,1.8788,1.5758,0.3077,0.4848,1.1000,0.3636,0.1515,0.0962,1.6061,1.0192,3
194.txt,8,82,39,57,37,123,55,77,53,0.63,0.69,0.48,0.68,11.56,2.40,82,41,41.80,39.80,0.67,0.83,5.23,7.39,0.92,24.80,0.74,0.68,11.56,2.40,0.22,0.72,0.09,0.06,0.16,121,8,14,14,8,5,3,4,12,15.1250,15.1250,8.6429,1.7500,1.7500,1.7500,0.3571,0.6250,1.0000,0.3750,0.5000,0.2857,1.5000,0.8571,3
424.txt,43,333,183,268,178,571,231,339,217,0.59,0.64,0.55,0.64,28.06,3.75,333,42,42.50,41.40,0.58,0.83,9.85,13.94,0.92,32.45,0.79,0.88,53.93,5.19,0.18,0.76,0.10,0.02,0.12,567,43,58,52,44,9,7,10,66,13.1860,12.8864,10.9038,1.2093,1.3182,1.1818,0.1731,0.2045,1.0233,0.1591,0.2273,0.1923,1.5000,1.2692,3
311.txt,30,207,90,146,85,403,144,227,136,0.56,0.60,0.43,0.50,15.00,2.74,207,42,40.60,40.00,0.51,0.81,7.29,10.31,0.89,23.46,0.64,0.72,30.82,3.93,0.19,0.58,0.10,0.03,0.13,399,30,50,47,29,16,11,4,48,13.3000,13.7586,8.4894,1.5667,1.7241,1.6207,0.3404,0.5517,0.9667,0.3793,0.1379,0.0851,1.6552,1.0213,3
47.txt,37,268,127,196,122,631,227,341,212,0.54,0.62,0.47,0.44,17.58,2.96,268,34,37.70,37.60,0.42,0.75,7.54,10.67,0.87,21.08,0.57,0.67,40.89,4.52,0.18,0.52,0.07,0.01,0.09,617,37,78,55,37,17,13,15,66,16.6757,16.6757,11.2182,1.4865,2.1081,1.4865,0.3091,0.4595,1.0000,0.3514,0.4054,0.2727,1.7838,1.2000,3
280.txt,20,170,65,112,58,309,108,173,99,0.56,0.57,0.38,0.27,3.27,1.28,170,39,42.40,40.60,0.55,0.80,6.84,9.67,0.90,23.89,0.65,0.68,20.45,3.20,0.17,0.63,0.09,0.02,0.12,303,20,42,37,23,14,10,5,29,15.1500,13.1739,8.1892,1.8500,1.8261,1.6087,0.3784,0.6087,1.1500,0.4348,0.2174,0.1351,1.2609,0.7838,3
447.txt,21,168,79,126,74,330,130,190,117,0.58,0.62,0.47,0.51,11.26,2.37,168,39,40.90,36.20,0.51,0.76,6.54,9.25,0.88,21.63,0.66,0.65,18.23,3.02,0.15,0.63,0.13,0.01,0.14,324,21,33,27,23,4,5,9,37,15.4286,14.0870,12.0000,1.2857,1.4348,1.1739,0.1481,0.1739,1.0952,0.2174,0.3913,0.3333,1.6087,1.3704,3
146.txt,16,140,77,96,71,264,119,150,109,0.57,0.73,0.55,0.64,16.03,2.83,140,43,39.00,38.00,0.53,0.76,6.09,8.62,0.89,21.29,0.64,0.74,21.56,3.28,0.19,0.59,0.05,0.01,0.07,256,16,36,30,17,11,8,4,28,16.0000,15.0588,8.5333,1.8750,2.1176,1.7647,0.3667,0.6471,1.0625,0.4706,0.2353,0.1333,1.6471,0.9333,3
181.txt,23,171,69,113,65,321,112,177,103,0.55,0.58,0.40,0.45,9.38,2.17,171,40,41.80,39.40,0.53,0.78,6.75,9.54,0.89,22.97,0.64,0.68,21.79,3.30,0.18,0.62,0.09,0.02,0.11,315,23,43,35,24,7,8,9,38,13.6957,13.1250,9.0000,1.5217,1.7917,1.4583,0.2000,0.2917,1.0435,0.3333,0.3750,0.2571,1.5833,1.0857,3
360.txt,13,98,44,67,43,166,60,89,58,0.54,0.65,0.45,0.76,9.94,2.23,98,41,38.90,37.00,0.59,0.78,5.38,7.61,0.90,21.53,0.75,0.88,13.24,2.57,0.17,0.70,0.08,0.00,0.08,166,13,15,14,13,1,1,7,17,12.7692,12.7692,11.8571,1.0769,1.1538,1.0769,0.0714,0.0769,1.0000,0.0769,0.5385,0.5000,1.3077,1.2143,3
288.txt,14,132,62,97,59,218,86,125,81,0.57,0.65,0.47,0.64,14.69,2.71,132,42,41.30,41.40,0.61,0.81,6.32,8.94,0.91,25.10,0.78,0.86,26.69,3.65,0.25,0.73,0.07,0.00,0.07,214,14,29,22,14,7,6,4,20,15.2857,15.2857,9.7273,1.5714,2.0714,1.5714,0.3182,0.5000,1.0000,0.4286,0.2857,0.1818,1.4286,0.9091,3
49.txt,13,95,41,59,36,156,63,83,55,0.53,0.66,0.43,0.46,6.04,1.74,95,39,41.30,36.40,0.61,0.78,5.38,7.61,0.90,22.33,0.71,0.64,11.57,2.41,0.22,0.78,0.10,0.02,0.12,152,13,25,17,13,3,3,2,12,11.6923,11.6923,8.9412,1.3077,1.9231,1.3077,0.1765,0.2308,1.0000,0.2308,0.1538,0.1176,0.9231,0.7059,3
175.txt,11,94,40,60,37,158,60,79,53,0.50,0.67,0.43,0.53,10.53,2.29,94,39,40.30,39.40,0.59,0.77,5.29,7.48,0.90,21.43,0.76,0.71,19.18,3.10,0.34,0.76,0.13,0.01,0.14,152,11,31,23,11,10,7,2,12,13.8182,13.8182,6.6087,2.0909,2.8182,2.0909,0.4348,0.9091,1.0000,0.6364,0.1818,0.0870,1.0909,0.5217,3
322.txt,21,177,86,135,79,322,132,199,120,0.62,0.60,0.49,0.36,5.36,1.64,177,39,40.80,41.30,0.55,0.80,6.97,9.86,0.90,24.20,0.68,0.64,17.36,2.95,0.14,0.72,0.11,0.03,0.14,320,21,40,30,22,7,5,13,48,15.2381,14.5455,10.6667,1.4286,1.8182,1.3636,0.2333,0.3182,1.0476,0.2273,0.5909,0.4333,2.1818,1.6000,3
140.txt,24,188,80,117,75,380,161,201,141,0.53,0.70,0.43,0.47,14.56,2.70,188,38,40.80,39.80,0.49,0.78,6.82,9.64,0.88,21.78,0.58,0.62,25.47,3.57,0.20,0.54,0.05,0.00,0.06,372,24,55,48,24,21,14,5,39,15.5000,15.5000,7.7500,2.0000,2.2917,2.0000,0.4375,0.8750,1.0000,0.5833,0.2083,0.1042,1.6250,0.8125,3
136.txt,12,100,38,62,38,175,68,104,68,0.59,0.65,0.38,0.42,5.45,1.65,100,39,41.50,40.50,0.57,0.81,5.35,7.56,0.89,20.70,0.60,0.61,11.65,2.41,0.18,0.55,0.07,0.02,0.09,175,12,24,20,12,8,7,3,19,14.5833,14.5833,8.7500,1.6667,2.0000,1.6667,0.4000,0.6667,1.0000,0.5833,0.2500,0.1500,1.5833,0.9500,3
281.txt,23,181,80,129,78,297,109,179,107,0.60,0.60,0.44,0.38,8.34,2.04,181,37,42.30,40.00,0.61,0.82,7.43,10.50,0.91,28.43,0.72,0.66,24.90,3.53,0.21,0.71,0.09,0.02,0.12,296,23,50,39,26,13,11,8,31,12.8696,11.3846,7.5897,1.6957,1.9231,1.5000,0.3333,0.5000,1.1304,0.4231,0.3077,0.2051,1.1923,0.7949,3
437.txt,10,90,36,61,33,145,45,82,42,0.57,0.51,0.40,0.64,10.24,2.26,90,37,37.80,37.10,0.62,0.75,5.28,7.47,0.90,22.55,0.74,0.80,16.00,2.83,0.24,0.66,0.10,0.02,0.12,143,10,16,13,11,2,1,3,19,14.3000,13.0000,11.0000,1.3000,1.4545,1.1818,0.1538,0.1818,1.1000,0.0909,0.2727,0.2308,1.7273,1.4615,3
168.txt,6,64,26,42,22,90,31,48,27,0.53,0.56,0.41,0.45,2.27,1.07,64,39,39.40,39.40,0.71,0.78,4.77,6.75,0.92,25.79,0.88,0.82,7.36,1.92,0.19,0.87,0.10,0.02,0.12,86,6,10,9,7,1,1,2,10,14.3333,12.2857,9.5556,1.5000,1.4286,1.2857,0.1111,0.1429,1.1667,0.1429,0.2857,0.2222,1.4286,1.1111,3
435.txt,44,306,155,219,149,588,245,314,220,0.53,0.70,0.51,0.49,24.01,3.46,306,45,42.10,43.20,0.52,0.86,8.92,12.62,0.90,27.04,0.70,0.67,44.89,4.74,0.21,0.67,0.08,0.03,0.10,573,44,81,70,45,19,17,12,46,13.0227,12.7333,8.1857,1.5909,1.8000,1.5556,0.2714,0.4222,1.0227,0.3778,0.2667,0.1714,1.0222,0.6571,3
242.txt,26,154,71,108,67,334,135,194,126,0.58,0.65,0.46,0.44,13.24,2.57,154,38,37.60,35.60,0.46,0.72,5.96,8.43,0.87,18.94,0.56,0.54,20.13,3.17,0.19,0.53,0.06,0.02,0.07,329,26,48,43,25,17,14,5,38,12.6538,13.1600,7.6512,1.6538,1.9200,1.7200,0.3953,0.6800,0.9615,0.5600,0.2000,0.1163,1.5200,0.8837,3
71.txt,24,184,74,117,68,360,133,201,125,0.56,0.62,0.40,0.35,7.35,1.92,184,37,41.30,41.60,0.51,0.81,6.86,9.70,0.89,22.42,0.58,0.62,22.82,3.38,0.18,0.51,0.08,0.01,0.09,356,24,56,48,24,21,12,6,38,14.8333,14.8333,7.4167,2.0000,2.3333,2.0000,0.4375,0.8750,1.0000,0.5000,0.2500,0.1250,1.5833,0.7917,3
365.txt,46,289,132,217,124,602,221,333,204,0.55,0.61,0.46,0.40,16.96,2.91,289,38,41.90,41.20,0.48,0.82,8.33,11.78,0.89,24.24,0.65,0.62,40.62,4.51,0.20,0.63,0.08,0.04,0.13,590,46,100,74,48,25,21,16,53,12.8261,12.2917,7.9730,1.6087,2.0833,1.5417,0.3378,0.5208,1.0435,0.4375,0.3333,0.2162,1.1042,0.7162,3
487.txt,17,179,89,123,85,287,116,156,109,0.54,0.70,0.50,0.63,16.49,2.87,179,39,42.00,41.60,0.62,0.82,7.47,10.57,0.92,29.47,0.79,0.83,28.20,3.75,0.22,0.72,0.17,0.04,0.21,283,17,37,32,19,13,8,8,40,16.6471,14.8947,8.8438,1.8824,1.9474,1.6842,0.4062,0.6842,1.1176,0.4211,0.4211,0.2500,2.1053,1.2500,3
224.txt,20,159,76,107,73,307,131,171,122,0.56,0.71,0.48,0.63,20.08,3.17,159,41,37.40,35.20,0.52,0.72,6.42,9.07,0.89,21.65,0.63,0.67,22.67,3.37,0.20,0.60,0.07,0.02,0.09,303,20,35,34,22,10,10,5,39,15.1500,13.7727,8.9118,1.7000,1.5909,1.5455,0.2941,0.4545,1.1000,0.4545,0.2273,0.1471,1.7727,1.1471,3
486.txt,22,143,62,102,60,294,116,177,113,0.60,0.64,0.43,0.43,7.71,1.96,143,45,41.30,37.50,0.49,0.79,5.90,8.34,0.87,19.46,0.58,0.71,21.43,3.27,0.17,0.55,0.08,0.01,0.09,294,22,37,34,22,12,11,7,35,13.3636,13.3636,8.6471,1.5455,1.6818,1.5455,0.3529,0.5455,1.0000,0.5000,0.3182,0.2059,1.5909,1.0294,3
72.txt,26,191,90,148,87,388,140,215,137,0.55,0.64,0.47,0.51,16.75,2.89,191,39,38.00,36.50,0.49,0.72,6.86,9.70,0.88,21.77,0.69,0.72,33.98,4.12,0.22,0.62,0.11,0.03,0.14,386,26,43,34,26,8,6,14,41,14.8462,14.8462,11.3529,1.3077,1.6538,1.3077,0.2353,0.3077,1.0000,0.2308,0.5385,0.4118,1.5769,1.2059,3
102.txt,12,99,51,67,47,165,76,93,70,0.56,0.75,0.52,0.79,17.29,2.94,99,38,37.90,36.80,0.60,0.73,5.45,7.71,0.90,22.16,0.72,0.89,22.32,3.34,0.27,0.62,0.09,0.02,0.11,163,12,24,19,12,7,5,2,22,13.5833,13.5833,8.5789,1.5833,2.0000,1.5833,0.3684,0.5833,1.0000,0.4167,0.1667,0.1053,1.8333,1.1579,3
391.txt,7,86,33,61,31,116,38,73,36,0.63,0.49,0.38,0.56,5.56,1.67,86,40,43.50,42.90,0.74,0.87,5.65,7.98,0.94,32.79,0.84,0.83,12.50,2.50,0.21,0.86,0.11,0.03,0.14,114,7,14,10,8,1,1,4,16,16.2857,14.2500,11.4000,1.4286,1.7500,1.2500,0.1000,0.1250,1.1429,0.1250,0.5000,0.4000,2.0000,1.6000,3
273.txt,33,178,92,131,88,356,159,211,152,0.59,0.72,0.52,0.73,31.34,3.96,178,43,39.30,36.50,0.50,0.74,6.67,9.43,0.88,21.63,0.62,0.81,39.05,4.42,0.23,0.50,0.08,0.02,0.10,352,33,45,42,34,7,7,9,47,10.6667,10.3529,8.3810,1.2727,1.3235,1.2353,0.1667,0.2059,1.0303,0.2059,0.2647,0.2143,1.3824,1.1190,3
303.txt,25,156,45,104,42,283,74,161,67,0.57,0.42,0.29,0.26,3.06,1.24,156,42,40.80,39.60,0.55,0.84,6.56,9.27,0.89,23.24,0.65,0.66,20.45,3.20,0.19,0.61,0.09,0.02,0.12,277,25,45,40,25,14,9,4,38,11.0800,11.0800,6.9250,1.6000,1.8000,1.6000,0.3500,0.5600,1.0000,0.3600,0.1600,0.1000,1.5200,0.9500,3
496.txt,25,199,99,149,95,373,151,212,142,0.57,0.67,0.50,0.56,18.46,3.04,199,44,40.60,40.50,0.53,0.83,7.29,10.30,0.89,24.24,0.70,0.76,34.32,4.14,0.21,0.65,0.09,0.02,0.11,369,25,47,35,24,10,9,12,42,14.7600,15.3750,10.5429,1.4000,1.9583,1.4583,0.2857,0.4167,0.9600,0.3750,0.5000,0.3429,1.7500,1.2000,3
420.txt,42,305,158,234,151,614,253,364,239,0.59,0.66,0.52,0.56,25.80,3.59,305,40,41.60,40.60,0.50,0.80,8.70,12.31,0.89,25.58,0.64,0.72,42.45,4.61,0.16,0.59,0.09,0.03,0.12,608,42,66,57,43,11,10,12,70,14.4762,14.1395,10.6667,1.3571,1.5349,1.3256,0.1930,0.2558,1.0238,0.2326,0.2791,0.2105,1.6279,1.2281,3
392.txt,8,80,38,51,32,115,47,66,41,0.57,0.62,0.47,0.68,8.89,2.11,80,39,41.20,39.00,0.70,0.80,5.28,7.46,0.92,26.94,0.77,1.00,19.00,3.08,0.29,0.66,0.08,0.00,0.08,113,8,16,12,8,3,3,4,13,14.1250,14.1250,9.4167,1.5000,2.0000,1.5000,0.2500,0.3750,1.0000,0.3750,0.5000,0.3333,1.6250,1.0833,3
17.txt,4,63,23,39,20,92,28,52,25,0.57,0.48,0.37,0.31,1.23,0.78,63,39,39.60,41.10,0.68,0.78,4.64,6.57,0.92,23.45,0.75,0.69,6.23,1.77,0.17,0.76,0.08,0.00,0.08,90,4,11,8,5,4,2,3,5,22.5000,18.0000,11.2500,2.0000,2.2000,1.6000,0.5000,0.8000,1.2500,0.4000,0.6000,0.3750,1.0000,0.6250,3
408.txt,19,148,61,104,57,251,95,142,85,0.57,0.60,0.41,0.61,13.92,2.64,148,38,40.50,37.80,0.59,0.78,6.61,9.34,0.90,25.10,0.73,0.76,22.13,3.33,0.20,0.67,0.12,0.01,0.13,243,19,34,30,19,10,7,5,29,12.7895,12.7895,8.1000,1.5789,1.7895,1.5789,0.3333,0.5263,1.0000,0.3684,0.2632,0.1667,1.5263,0.9667,3
457.txt,50,309,147,230,142,725,284,410,271,0.57,0.66,0.48,0.45,23.61,3.44,309,39,42.70,38.60,0.43,0.77,8.11,11.48,0.87,22.09,0.56,0.59,41.18,4.54,0.17,0.54,0.06,0.01,0.08,717,50,100,74,54,18,15,16,69,14.3400,13.2778,9.6892,1.4800,1.8519,1.3704,0.2432,0.3333,1.0800,0.2778,0.2963,0.2162,1.2778,0.9324,3
186.txt,10,90,40,58,37,121,47,65,43,0.54,0.66,0.44,0.61,6.72,1.83,90,36,42.60,39.90,0.74,0.79,5.79,8.18,0.94,33.75,0.89,0.83,12.50,2.50,0.23,0.92,0.11,0.03,0.14,118,10,18,11,10,2,2,2,11,11.8000,11.8000,10.7273,1.1000,1.8000,1.1000,0.1818,0.2000,1.0000,0.2000,0.2000,0.1818,1.1000,1.0000,3
390.txt,30,261,121,192,116,495,195,274,173,0.55,0.63,0.46,0.52,19.28,3.10,261,45,41.50,41.00,0.53,0.83,8.30,11.73,0.90,26.12,0.70,0.76,41.07,4.53,0.20,0.64,0.12,0.02,0.14,487,30,64,46,31,12,9,7,61,16.2333,15.7097,10.5870,1.5333,2.0645,1.4839,0.2609,0.3871,1.0333,0.2903,0.2258,0.1522,1.9677,1.3261,3
350.txt,17,140,63,101,60,211,85,129,79,0.61,0.61,0.45,0.56,10.12,2.25,140,40,41.60,42.20,0.66,0.83,6.82,9.64,0.92,30.32,0.78,0.88,24.50,3.50,0.22,0.73,0.11,0.04,0.15,209,17,29,22,16,5,5,7,25,12.2941,13.0625,9.5000,1.2941,1.8125,1.3750,0.2273,0.3125,0.9412,0.3125,0.4375,0.3182,1.5625,1.1364,3
48.txt,11,104,41,69,38,154,52,84,47,0.55,0.56,0.39,0.55,6.55,1.81,104,43,41.50,42.00,0.68,0.84,5.93,8.38,0.92,28.07,0.82,0.86,16.41,2.86,0.23,0.82,0.13,0.04,0.17,150,11,21,16,11,4,3,2,18,13.6364,13.6364,9.3750,1.4545,1.9091,1.4545,0.2500,0.3636,1.0000,0.2727,0.1818,0.1250,1.6364,1.1250,3
