,Filename,TLC/D,ALCL, numsyl, avgchar,awl,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class_y,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
105,459.txt,20,2,1.54,4.53,0.1033,19,153,63,114,61,265,83,148,77,0.56,0.52,0.41,0.5,10.5,2.29,153,43,40.9,40.9,0.58,0.8,6.65,9.4,0.9,24.62,0.77,0.76,24.38,3.49,0.22,0.75,0.13,0.03,0.16,259,19,35,23,19,7,7,10,22,13.6316,13.6316,11.2609,1.2105,1.8421,1.2105,0.3043,0.3684,1.0,0.3684,0.5263,0.4348,1.1579,0.9565,4,4.05,2.0,1.47,1.91,1.87,1.0,12.082,39.939
106,220.txt,3,2,1.58,4.98,0.0323,2,65,33,48,33,80,33,48,33,0.6,0.69,0.51,0.5,1.0,0.71,65,44,43.1,41.6,0.81,0.88,5.14,7.27,0.95,40.16,1.0,1.0,4.0,1.41,0.08,1.0,0.02,0.0,0.02,77,2,4,2,2,0,0,3,9,38.5,38.5,38.5,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,4.5,4.5,4,11.5,1.5,6.0,2.17,1.33,1.0,12.449,35.322
107,76.txt,12,3,1.61,4.84,0.1871,10,112,51,79,48,163,63,97,56,0.6,0.58,0.46,0.44,4.84,1.56,112,45,43.7,43.0,0.69,0.85,6.2,8.77,0.93,30.03,0.81,0.8,16.0,2.83,0.21,0.81,0.11,0.01,0.12,158,10,19,11,10,3,3,8,14,15.8,15.8,14.3636,1.1,1.9,1.1,0.2727,0.3,1.0,0.3,0.8,0.7273,1.4,1.2727,4,4.9,2.4,1.3,1.9,1.54,1.0,12.747,38.341
108,336.txt,18,4,1.64,4.82,0.0788,16,136,50,96,48,234,67,130,63,0.56,0.48,0.37,0.47,8.53,2.06,136,33,40.6,40.9,0.58,0.78,6.29,8.89,0.9,23.82,0.74,0.82,25.29,3.56,0.24,0.67,0.13,0.02,0.15,230,16,31,20,16,8,7,7,23,14.375,14.375,11.5,1.25,1.9375,1.25,0.4,0.5,1.0,0.4375,0.4375,0.35,1.4375,1.15,4,3.94,2.06,1.44,2.0,1.79,1.0,13.662,28.895
109,77.txt,39,3,1.57,4.74,0.0946,19,219,116,172,110,381,154,226,144,0.59,0.64,0.53,0.35,6.35,1.78,219,42,41.5,42.3,0.57,0.83,7.93,11.22,0.91,27.7,0.76,0.75,28.31,3.76,0.17,0.73,0.22,0.02,0.23,376,19,47,27,21,8,9,11,34,19.7895,17.9048,13.9259,1.4211,2.2381,1.2857,0.2963,0.381,1.1053,0.4286,0.5238,0.4074,1.619,1.2593,4,7.67,3.11,2.17,1.67,1.68,1.0,12.377,38.03
110,272.txt,10,2,1.5,4.51,0.1429,10,89,35,62,32,128,43,77,38,0.6,0.49,0.39,0.37,2.58,1.14,89,42,43.3,41.4,0.7,0.8,5.56,7.87,0.93,28.14,0.81,0.89,15.21,2.76,0.22,0.76,0.13,0.0,0.13,124,10,18,10,10,3,3,7,11,12.4,12.4,12.4,1.0,1.8,1.0,0.3,0.3,1.0,0.3,0.7,0.7,1.1,1.1,4,2.9,2.0,0.8,1.93,1.6,1.0,11.972,41.147
111,245.txt,32,2,1.53,4.68,0.0988,22,183,82,140,76,281,94,168,86,0.6,0.51,0.45,0.57,13.22,2.57,183,44,41.8,40.0,0.65,0.83,7.72,10.92,0.92,32.19,0.83,0.9,32.4,4.02,0.21,0.81,0.12,0.01,0.13,275,22,30,18,18,4,4,18,29,12.5,15.2778,15.2778,0.8182,1.6667,1.0,0.2222,0.2222,0.8182,0.2222,1.0,1.0,1.6111,1.6111,4,3.59,1.68,1.14,1.89,1.49,1.0,13.202,38.282
112,331.txt,27,3,1.58,4.73,0.0833,19,167,58,121,54,295,77,160,70,0.54,0.44,0.35,0.49,9.26,2.15,167,38,39.6,39.2,0.57,0.8,6.88,9.72,0.9,24.69,0.76,0.69,18.69,3.06,0.17,0.76,0.1,0.04,0.14,291,19,34,25,21,7,7,8,32,15.3158,13.8571,11.64,1.3158,1.619,1.1905,0.28,0.3333,1.1053,0.3333,0.381,0.32,1.5238,1.28,4,4.95,1.89,2.05,2.0,1.56,1.0,12.865,36.558
113,200.txt,18,3,1.54,4.65,0.1217,20,148,56,110,52,257,73,144,65,0.56,0.45,0.38,0.37,5.95,1.73,148,44,42.6,41.0,0.58,0.81,6.53,9.23,0.9,24.23,0.76,0.74,23.81,3.45,0.22,0.79,0.13,0.01,0.14,251,20,37,19,17,8,6,9,25,12.55,14.7647,13.2105,0.95,2.1765,1.1176,0.4211,0.4706,0.85,0.3529,0.5294,0.4737,1.4706,1.3158,4,3.55,1.82,1.23,1.71,1.55,1.0,12.268,38.745
114,469.txt,16,4,1.58,4.57,0.1594,12,119,49,80,47,246,90,127,76,0.52,0.6,0.41,0.5,9.0,2.12,119,31,39.1,36.1,0.48,0.7,5.36,7.59,0.87,18.13,0.63,0.78,21.78,3.3,0.22,0.56,0.1,0.0,0.1,236,12,27,15,12,5,5,6,31,19.6667,19.6667,15.7333,1.25,2.25,1.25,0.3333,0.4167,1.0,0.4167,0.5,0.4,2.5833,2.0667,4,6.08,2.08,2.58,1.81,1.92,1.0,10.974,40.575
115,428.txt,5,2,1.5,4.44,0.1548,7,63,22,41,20,93,29,53,25,0.57,0.47,0.35,0.44,3.06,1.24,63,47,38.8,43.2,0.68,0.94,4.62,6.53,0.91,22.91,0.77,0.88,12.25,2.47,0.26,0.69,0.15,0.02,0.17,89,7,14,7,7,3,3,2,8,12.7143,12.7143,12.7143,1.0,2.0,1.0,0.4286,0.4286,1.0,0.4286,0.2857,0.2857,1.1429,1.1429,4,3.0,2.0,1.0,2.05,1.79,1.0,11.388,42.104
116,379.txt,14,2,1.57,4.56,0.0851,15,124,44,85,40,214,65,122,56,0.57,0.46,0.35,0.41,6.08,1.74,124,34,42.7,40.3,0.58,0.78,5.99,8.48,0.9,22.92,0.7,0.78,22.73,3.37,0.24,0.65,0.1,0.03,0.13,210,15,32,16,15,5,5,3,22,14.0,14.0,13.125,1.0667,2.1333,1.0667,0.3125,0.3333,1.0,0.3333,0.2,0.1875,1.4667,1.375,4,3.44,1.94,0.81,2.15,1.87,1.0,11.735,38.341
117,551.txt,31,5,1.48,4.51,0.0841,32,170,75,118,71,370,143,198,133,0.54,0.67,0.44,0.33,6.33,1.78,170,37,40.2,37.3,0.46,0.71,6.25,8.84,0.87,19.53,0.6,0.58,19.11,3.09,0.17,0.56,0.14,0.01,0.14,362,32,53,39,32,9,8,16,33,11.3125,11.3125,9.2821,1.2188,1.6562,1.2188,0.2308,0.2812,1.0,0.25,0.5,0.4103,1.0312,0.8462,4,3.66,1.88,0.75,1.82,1.53,1.0,12.269,40.993
118,449.txt,46,3,1.6,4.85,0.1412,36,291,127,223,122,566,181,319,173,0.56,0.54,0.44,0.44,18.87,3.07,291,42,42.4,41.9,0.51,0.84,8.65,12.23,0.9,26.23,0.7,0.7,48.58,4.93,0.22,0.7,0.11,0.03,0.13,562,36,83,54,40,17,15,15,59,15.6111,14.05,10.4074,1.5,2.075,1.35,0.3148,0.425,1.1111,0.375,0.375,0.2778,1.475,1.0926,4,4.53,2.14,1.5,1.89,1.97,1.0,13.942,33.66
119,522.txt,36,9,1.43,4.42,0.0815,30,216,107,170,102,450,188,276,179,0.61,0.65,0.5,0.4,12.64,2.51,216,41,41.6,38.6,0.48,0.79,7.2,10.18,0.88,22.08,0.62,0.64,33.38,4.09,0.19,0.57,0.1,0.01,0.11,441,30,63,41,29,10,8,22,49,14.7,15.2069,10.7561,1.3667,2.1724,1.4138,0.2439,0.3448,0.9667,0.2759,0.7586,0.5366,1.6897,1.1951,4,5.1,2.0,1.83,1.74,1.76,1.0,11.627,47.79
120,463.txt,48,5,1.51,4.42,0.0681,44,306,117,233,112,727,196,388,187,0.53,0.48,0.38,0.37,19.18,3.1,306,38,39.7,37.9,0.42,0.76,8.02,11.35,0.87,21.79,0.6,0.61,52.45,5.12,0.22,0.56,0.1,0.02,0.12,723,44,115,74,49,28,24,15,76,16.4318,14.7551,9.7703,1.6818,2.3469,1.5102,0.3784,0.5714,1.1136,0.4898,0.3061,0.2027,1.551,1.027,4,5.11,2.41,1.61,1.86,1.95,1.0,11.01,42.719
121,443.txt,29,4,1.44,4.37,0.1161,32,171,62,124,59,425,122,240,113,0.56,0.47,0.36,0.33,8.89,2.11,171,32,40.0,35.0,0.4,0.71,5.87,8.29,0.85,17.47,0.52,0.55,24.7,3.51,0.19,0.48,0.08,0.01,0.09,422,32,72,49,35,15,15,12,42,13.1875,12.0571,8.6122,1.5312,2.0571,1.4,0.3061,0.4286,1.0938,0.4286,0.3429,0.2449,1.2,0.8571,4,4.34,2.34,0.97,1.79,1.87,1.0,11.111,46.24
122,258.txt,24,3,1.66,4.91,0.0947,17,173,80,125,74,276,102,163,94,0.59,0.58,0.46,0.5,12.0,2.45,173,41,43.6,39.4,0.63,0.76,7.36,10.41,0.92,29.37,0.77,0.71,24.08,3.47,0.21,0.77,0.17,0.02,0.19,270,17,38,26,21,7,6,15,24,15.8824,12.8571,10.3846,1.5294,1.8095,1.2381,0.2692,0.3333,1.2353,0.2857,0.7143,0.5769,1.1429,0.9231,4,4.94,2.41,1.59,1.77,1.66,1.0,13.87,31.151
123,155.txt,17,4,1.42,4.33,0.055,27,174,61,122,57,353,86,179,77,0.51,0.43,0.35,0.37,9.52,2.18,174,41,40.9,41.4,0.49,0.8,6.55,9.26,0.88,21.13,0.68,0.66,31.11,3.94,0.26,0.7,0.12,0.04,0.16,348,27,58,37,26,16,12,15,20,12.8889,13.3846,9.4054,1.3704,2.2308,1.4231,0.4324,0.6154,0.963,0.4615,0.5769,0.4054,0.7692,0.5405,4,4.67,2.63,0.81,1.58,1.49,1.05,11.112,47.272
124,156.txt,56,5,1.53,4.5,0.1043,40,317,153,251,146,860,282,450,265,0.52,0.59,0.48,0.39,21.45,3.28,317,37,39.2,37.0,0.37,0.74,7.64,10.81,0.85,19.87,0.56,0.57,45.39,4.76,0.18,0.49,0.1,0.01,0.11,843,40,115,79,44,36,28,32,87,21.075,19.1591,10.6709,1.975,2.6136,1.7955,0.4557,0.8182,1.1,0.6364,0.7273,0.4051,1.9773,1.1013,4,6.92,2.92,2.35,1.81,1.59,1.0,11.41,39.475
125,432.txt,32,3,1.44,4.41,0.0565,32,220,76,157,72,504,119,244,110,0.48,0.45,0.35,0.34,11.11,2.36,220,35,40.9,41.8,0.44,0.79,6.93,9.8,0.87,20.29,0.64,0.61,36.73,4.29,0.25,0.65,0.1,0.03,0.13,500,32,87,65,34,32,21,10,39,15.625,14.7059,7.6923,2.0312,2.5588,1.9118,0.4923,0.9412,1.0625,0.6176,0.2941,0.1538,1.1471,0.6,4,5.28,2.63,1.19,1.54,1.94,1.03,11.268,48.532
126,353.txt,31,4,1.43,4.34,0.0386,29,216,73,147,67,468,115,234,105,0.5,0.45,0.34,0.49,14.25,2.67,216,44,41.2,39.3,0.46,0.79,7.06,9.98,0.87,21.23,0.63,0.8,37.44,4.33,0.2,0.53,0.11,0.02,0.13,460,29,59,43,29,18,15,3,47,15.8621,15.8621,10.6977,1.4828,2.0345,1.4828,0.4186,0.6207,1.0,0.5172,0.1034,0.0698,1.6207,1.093,4,5.07,1.97,2.0,1.85,1.92,1.0,10.006,50.046
127,150.txt,9,2,1.56,4.66,0.1386,7,77,28,53,25,116,36,68,31,0.59,0.46,0.36,0.39,2.72,1.17,77,41,42.1,40.4,0.66,0.8,5.06,7.15,0.91,23.95,0.78,0.83,12.5,2.5,0.22,0.74,0.13,0.01,0.15,113,7,15,8,7,3,3,6,10,16.1429,16.1429,14.125,1.1429,2.1429,1.1429,0.375,0.4286,1.0,0.4286,0.8571,0.75,1.4286,1.25,4,4.29,2.57,1.29,2.17,1.61,1.0,11.679,42.174
128,478.txt,28,6,1.49,4.31,0.2365,32,190,77,136,73,540,175,281,159,0.52,0.57,0.41,0.34,9.56,2.19,190,40,38.5,32.1,0.35,0.71,5.78,8.18,0.83,16.46,0.48,0.51,21.51,3.28,0.15,0.44,0.09,0.0,0.1,527,32,71,57,35,23,21,16,48,16.4688,15.0571,9.2456,1.7812,2.0286,1.6286,0.4035,0.6571,1.0938,0.6,0.4571,0.2807,1.3714,0.8421,4,5.34,2.78,1.19,1.89,1.52,1.0,9.918,47.157
129,440.txt,45,5,1.68,4.97,0.1024,26,225,91,175,87,494,131,268,123,0.54,0.46,0.4,0.5,19.5,3.12,225,39,40.8,38.0,0.46,0.79,7.16,10.12,0.87,21.25,0.65,0.81,50.88,5.04,0.24,0.56,0.08,0.02,0.1,488,26,65,45,27,18,12,17,48,18.7692,18.0741,10.8444,1.7308,2.4074,1.6667,0.4,0.6667,1.0385,0.4444,0.6296,0.3778,1.7778,1.0667,4,6.15,2.5,2.08,2.04,1.8,1.0,14.344,28.497
130,176.txt,58,5,1.56,4.76,0.0807,41,325,152,250,142,809,257,419,216,0.52,0.52,0.47,0.39,20.5,3.2,325,36,41.8,41.5,0.4,0.8,8.08,11.43,0.86,21.35,0.6,0.6,49.08,4.95,0.2,0.55,0.09,0.02,0.11,791,41,109,67,48,24,22,19,103,19.2927,16.4792,11.806,1.6341,2.2708,1.3958,0.3582,0.5,1.1707,0.4583,0.3958,0.2836,2.1458,1.5373,4,6.47,2.67,2.0,1.67,1.68,1.02,12.182,41.74
131,255.txt,20,2,1.44,4.27,0.0605,18,194,79,140,74,353,109,185,101,0.52,0.55,0.41,0.44,13.24,2.57,194,38,42.2,38.6,0.55,0.79,7.3,10.33,0.9,24.97,0.76,0.66,29.78,3.86,0.24,0.78,0.12,0.04,0.17,347,18,56,41,21,21,10,13,34,19.2778,16.5238,8.4634,2.2778,2.6667,1.9524,0.5122,1.0,1.1667,0.4762,0.619,0.3171,1.619,0.8293,4,6.44,3.22,1.78,1.77,1.76,1.03,9.568,49.467
132,448.txt,5,2,1.5,4.44,0.1548,7,63,22,41,20,93,29,53,25,0.57,0.47,0.35,0.44,3.06,1.24,63,47,39.2,38.3,0.68,0.94,4.62,6.53,0.91,22.91,0.77,0.88,12.25,2.47,0.26,0.69,0.15,0.02,0.17,89,7,14,7,7,3,3,2,8,12.7143,12.7143,12.7143,1.0,2.0,1.0,0.4286,0.4286,1.0,0.4286,0.2857,0.2857,1.1429,1.1429,4,3.0,2.0,1.0,2.05,1.79,1.0,11.388,42.104
133,458.txt,31,3,1.67,4.96,0.108,21,177,74,134,72,315,106,192,102,0.61,0.53,0.42,0.38,9.47,2.18,177,41,41.2,41.8,0.56,0.81,7.05,9.97,0.9,24.93,0.7,0.67,29.33,3.83,0.23,0.68,0.12,0.03,0.16,311,21,49,34,21,13,11,6,27,14.8095,14.8095,9.1471,1.619,2.3333,1.619,0.3824,0.619,1.0,0.5238,0.2857,0.1765,1.2857,0.7941,4,4.62,2.38,1.38,1.85,2.0,1.0,14.184,29.661
134,82.txt,0,0,1.63,4.33,0.1333,1,18,4,12,4,36,5,19,5,0.53,0.26,0.22,0.14,0.14,0.27,18,18,18.0,18.0,0.5,0.5,2.12,3.0,0.81,8.05,0.63,0.57,2.29,1.07,0.21,0.67,0.0,0.11,0.11,37,1,4,0,0,0,0,3,0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.0,7.0,3.0,1.82,2.14,1.0,7.874,36.664
135,300.txt,28,4,1.49,4.42,0.2634,21,128,43,90,37,232,58,129,52,0.56,0.4,0.34,0.38,3.38,1.3,128,41,39.0,38.0,0.55,0.77,5.94,8.4,0.89,21.66,0.7,0.83,16.67,2.89,0.16,0.66,0.13,0.01,0.14,228,21,25,19,14,5,5,16,35,10.8571,16.2857,12.0,0.9048,1.7857,1.3571,0.2632,0.3571,0.6667,0.3571,1.1429,0.8421,2.5,1.8421,4,2.52,0.86,0.66,1.93,1.76,1.0,11.821,31.643
136,304.txt,23,20,1.49,4.51,0.1143,78,118,44,84,42,1914,559,841,511,0.44,0.61,0.37,0.04,0.61,0.55,118,39,29.4,36.6,0.06,0.71,1.91,2.7,0.63,8.9,0.1,0.08,1.95,0.99,0.03,0.11,0.01,0.0,0.01,1866,78,283,104,78,27,27,24,129,23.9231,23.9231,17.9423,1.3333,3.6282,1.3333,0.2596,0.3462,1.0,0.3462,0.3077,0.2308,1.6538,1.2404,4,7.64,4.01,2.28,1.95,2.26,1.0,10.334,45.958
137,407.txt,28,4,1.6,4.72,0.1053,26,207,82,158,79,428,118,236,113,0.55,0.48,0.4,0.34,7.9,1.99,207,38,41.2,39.7,0.48,0.79,7.08,10.01,0.88,21.95,0.67,0.69,31.58,3.97,0.19,0.63,0.1,0.03,0.13,424,26,62,40,29,15,12,13,45,16.3077,14.6207,10.6,1.5385,2.1379,1.3793,0.375,0.5172,1.1154,0.4138,0.4483,0.325,1.5517,1.125,4,4.42,2.15,1.54,2.07,1.98,1.02,12.844,34.868
138,257.txt,20,2,1.53,4.51,0.0986,15,155,66,111,60,243,83,138,74,0.57,0.54,0.43,0.57,13.22,2.57,155,39,43.7,42.5,0.64,0.84,7.03,9.94,0.92,29.14,0.8,0.82,27.23,3.69,0.24,0.78,0.09,0.03,0.12,237,15,33,23,17,8,8,11,18,15.8,13.9412,10.3043,1.5333,1.9412,1.3529,0.3478,0.4706,1.1333,0.4706,0.6471,0.4783,1.0588,0.7826,4,4.19,2.06,1.31,2.1,1.85,1.0,11.981,39.776
139,528.txt,17,3,1.61,4.85,0.1167,15,151,55,105,52,261,83,144,78,0.55,0.54,0.36,0.47,9.8,2.21,151,41,42.3,39.2,0.58,0.81,6.61,9.35,0.9,24.57,0.73,0.78,27.22,3.69,0.24,0.69,0.12,0.03,0.15,255,15,37,25,15,12,9,10,26,17.0,17.0,10.2,1.6667,2.4667,1.6667,0.48,0.8,1.0,0.6,0.6667,0.4,1.7333,1.04,4,4.73,2.27,1.47,1.97,1.97,1.0,13.725,33.496
140,67.txt,13,3,1.6,4.81,0.121,7,81,31,53,26,153,56,88,45,0.58,0.51,0.38,0.37,2.58,1.14,81,19,37.5,32.9,0.53,0.64,4.63,6.55,0.87,17.28,0.6,0.79,11.84,2.43,0.17,0.52,0.11,0.0,0.11,145,7,19,10,7,4,4,5,14,20.7143,20.7143,14.5,1.4286,2.7143,1.4286,0.4,0.5714,1.0,0.5714,0.7143,0.5,2.0,1.4,4,6.29,3.14,1.29,2.48,1.5,1.0,11.456,42.251
141,451.txt,21,4,1.65,4.8,0.1463,26,158,54,108,48,362,94,205,84,0.57,0.41,0.34,0.28,5.39,1.64,158,36,40.4,41.1,0.44,0.8,5.87,8.3,0.86,18.18,0.53,0.49,16.25,2.85,0.16,0.54,0.1,0.02,0.12,352,26,49,37,26,10,9,13,42,13.5385,13.5385,9.5135,1.4231,1.8846,1.4231,0.2703,0.3846,1.0,0.3462,0.5,0.3514,1.6154,1.1351,4,4.27,2.15,0.73,1.89,1.75,1.0,13.27,32.087
142,506.txt,15,2,1.74,5.11,0.1174,10,139,70,99,66,236,96,134,90,0.57,0.67,0.5,0.47,7.53,1.94,139,36,43.5,40.1,0.59,0.8,6.4,9.05,0.9,24.49,0.74,0.74,18.38,3.03,0.19,0.73,0.13,0.04,0.17,230,10,29,19,10,11,5,9,27,23.0,23.0,12.1053,1.9,2.9,1.9,0.5789,1.1,1.0,0.5,0.9,0.4737,2.7,1.4211,4,6.6,2.9,2.9,1.94,2.17,1.0,13.995,26.272
143,409.txt,36,4,1.59,4.8,0.047,30,195,76,146,72,454,124,256,108,0.56,0.42,0.39,0.36,8.6,2.07,195,40,42.6,40.0,0.43,0.8,6.47,9.15,0.86,19.24,0.57,0.6,23.88,3.46,0.16,0.5,0.12,0.03,0.14,437,30,59,41,31,13,12,11,40,14.5667,14.0968,10.6585,1.3667,1.9032,1.3226,0.3171,0.4194,1.0333,0.3871,0.3548,0.2683,1.2903,0.9756,4,4.33,2.03,1.23,1.89,2.1,1.0,13.667,33.083
144,499.txt,35,4,1.7,5.0,0.109,32,204,93,155,89,463,189,268,175,0.58,0.65,0.46,0.41,12.16,2.47,204,34,41.5,38.5,0.44,0.77,6.7,9.48,0.87,19.96,0.58,0.57,23.84,3.45,0.16,0.57,0.12,0.03,0.15,451,32,60,46,35,13,14,9,68,14.0938,12.8857,9.8043,1.4375,1.7143,1.3143,0.2826,0.3714,1.0938,0.4,0.2571,0.1957,1.9429,1.4783,4,4.27,1.7,1.82,2.2,1.7,1.02,14.378,27.934
145,452.txt,63,5,1.66,4.97,0.1488,56,372,169,291,161,930,271,506,257,0.54,0.51,0.45,0.37,21.7,3.29,372,42,40.6,41.0,0.4,0.81,8.63,12.2,0.87,22.14,0.58,0.57,51.1,5.05,0.18,0.59,0.08,0.02,0.1,924,56,121,90,60,26,21,30,102,16.5,15.4,10.2667,1.6071,2.0167,1.5,0.2889,0.4333,1.0714,0.35,0.5,0.3333,1.7,1.1333,4,5.29,2.18,1.57,1.84,1.9,1.0,14.319,30.541
146,259.txt,18,3,1.5,4.55,0.0841,13,158,75,113,70,254,100,148,89,0.58,0.6,0.47,0.53,10.03,2.24,158,44,43.7,39.8,0.62,0.8,7.01,9.91,0.91,28.05,0.76,0.78,21.78,3.3,0.19,0.74,0.12,0.01,0.14,242,13,31,19,13,8,6,13,26,18.6154,18.6154,12.7368,1.4615,2.3846,1.4615,0.4211,0.6154,1.0,0.4615,1.0,0.6842,2.0,1.3684,4,5.92,2.92,1.69,1.96,1.61,1.0,11.442,44.289
147,327.txt,29,4,1.68,4.9,0.0474,30,174,66,121,60,458,134,240,119,0.52,0.5,0.38,0.28,6.13,1.75,174,36,40.9,40.8,0.38,0.81,5.75,8.13,0.84,16.84,0.5,0.47,17.33,2.94,0.15,0.5,0.1,0.03,0.12,448,30,71,45,31,17,12,16,44,14.9333,14.4516,9.9556,1.5,2.2903,1.4516,0.3778,0.5484,1.0333,0.3871,0.5161,0.3556,1.4194,0.9778,4,4.53,2.23,1.03,1.75,2.01,1.06,13.534,29.366
148,111.txt,12,3,1.59,4.69,0.1753,10,118,54,84,50,177,65,102,59,0.58,0.58,0.46,0.52,6.76,1.84,118,42,42.3,43.2,0.67,0.8,6.27,8.87,0.92,28.7,0.82,0.88,19.36,3.11,0.22,0.81,0.1,0.01,0.11,174,10,20,11,8,5,4,9,15,17.4,21.75,15.8182,1.1,2.5,1.375,0.4545,0.625,0.8,0.5,1.125,0.8182,1.875,1.3636,4,5.3,2.8,1.7,1.92,1.57,1.0,11.909,39.717
149,194.txt,53,6,1.39,4.16,0.0551,85,348,126,258,115,1166,288,559,230,0.48,0.41,0.36,0.19,7.57,1.95,348,42,40.3,41.5,0.3,0.79,7.21,10.19,0.83,17.91,0.46,0.41,34.27,4.14,0.15,0.45,0.1,0.02,0.12,1143,85,178,130,99,40,33,38,99,13.4471,11.5455,8.7923,1.5294,1.798,1.3131,0.3077,0.404,1.1647,0.3333,0.3838,0.2923,1.0,0.7615,4,4.82,2.27,1.06,1.66,1.74,1.01,9.26,52.935
150,424.txt,15,4,1.52,4.6,0.126,20,158,64,116,60,270,83,155,77,0.57,0.5,0.41,0.45,10.37,2.28,158,37,42.3,41.2,0.59,0.78,6.8,9.62,0.9,25.4,0.75,0.69,24.02,3.47,0.23,0.75,0.12,0.03,0.15,266,20,41,27,20,9,7,7,32,13.3,13.3,9.8519,1.35,2.05,1.35,0.3333,0.45,1.0,0.35,0.35,0.2593,1.6,1.1852,4,3.8,1.95,1.25,2.07,2.05,1.0,12.883,37.383
151,558.txt,31,3,1.65,4.85,0.1414,19,236,125,178,118,428,170,246,159,0.57,0.65,0.53,0.51,18.25,3.02,236,42,42.8,40.7,0.55,0.8,8.07,11.41,0.9,26.78,0.72,0.73,38.08,4.36,0.21,0.67,0.13,0.02,0.15,420,19,55,37,21,18,9,19,44,22.1053,20.0,11.3514,1.9474,2.619,1.7619,0.4865,0.8571,1.1053,0.4286,0.9048,0.5135,2.0952,1.1892,4,7.0,3.32,2.32,1.96,1.57,1.0,13.343,31.353
152,311.txt,20,3,1.43,4.48,0.1161,28,161,52,110,48,369,88,195,79,0.53,0.41,0.32,0.23,4.05,1.42,161,39,41.2,40.1,0.44,0.8,5.93,8.38,0.86,18.29,0.56,0.47,18.05,3.0,0.19,0.6,0.09,0.03,0.12,359,28,65,46,30,17,13,9,24,12.8214,11.9667,7.8043,1.6429,2.1667,1.5333,0.3696,0.5667,1.0714,0.4333,0.3,0.1957,0.8,0.5217,4,3.89,2.25,0.43,1.57,2.16,1.0,11.608,48.295
153,280.txt,17,3,1.55,4.58,0.1176,13,128,55,89,49,222,89,127,72,0.57,0.57,0.43,0.34,3.45,1.31,128,38,41.9,39.6,0.58,0.79,6.07,8.59,0.9,23.02,0.7,0.69,13.79,2.63,0.16,0.67,0.12,0.01,0.13,208,13,28,17,15,7,6,6,21,16.0,13.8667,12.2353,1.3077,1.8667,1.1333,0.4118,0.4667,1.1538,0.4,0.4,0.3529,1.4,1.2353,4,5.33,2.67,1.33,2.03,1.63,1.0,11.799,39.997
154,447.txt,39,7,1.46,4.39,0.1138,42,236,86,161,80,807,234,423,214,0.52,0.51,0.36,0.29,11.18,2.36,236,32,37.1,35.1,0.29,0.71,5.87,8.31,0.82,15.82,0.38,0.47,30.12,3.88,0.15,0.32,0.06,0.01,0.07,798,42,117,84,48,37,23,20,88,19.0,16.625,9.5,2.0,2.4375,1.75,0.4405,0.7708,1.1429,0.4792,0.4167,0.2381,1.8333,1.0476,4,7.21,3.17,1.57,1.76,1.69,1.0,10.256,48.474
155,146.txt,10,2,1.51,4.52,0.1275,7,75,27,50,24,119,36,70,31,0.59,0.44,0.36,0.33,2.0,1.0,75,34,40.9,40.5,0.63,0.72,4.86,6.88,0.9,21.49,0.71,0.78,10.89,2.33,0.2,0.67,0.14,0.0,0.14,115,7,18,10,7,5,3,5,12,16.4286,16.4286,11.5,1.4286,2.5714,1.4286,0.5,0.7143,1.0,0.4286,0.7143,0.5,1.7143,1.2,4,4.14,2.57,1.29,2.1,1.72,1.0,11.206,45.462
156,181.txt,32,4,1.5,4.57,0.1914,26,189,72,135,66,404,103,202,90,0.5,0.45,0.38,0.39,8.49,2.06,189,40,39.9,38.2,0.47,0.77,6.65,9.4,0.87,20.59,0.67,0.81,37.12,4.31,0.23,0.59,0.1,0.0,0.1,394,26,47,30,24,9,6,18,37,15.1538,16.4167,13.1333,1.1538,1.9583,1.25,0.3,0.375,0.9231,0.25,0.75,0.6,1.5417,1.2333,4,4.71,1.89,1.79,1.79,1.62,1.0,11.785,44.629
157,517.txt,26,3,1.56,4.7,0.1523,16,154,75,118,73,276,119,159,106,0.58,0.67,0.49,0.43,8.7,2.09,154,40,40.0,39.5,0.56,0.8,6.55,9.27,0.9,23.51,0.74,0.65,19.57,3.13,0.19,0.76,0.14,0.01,0.15,264,16,38,27,17,11,9,11,28,16.5,15.5294,9.7778,1.6875,2.2353,1.5882,0.4074,0.6471,1.0625,0.5294,0.6471,0.4074,1.6471,1.037,4,5.31,2.44,1.81,1.75,1.59,1.0,12.328,39.842
