,Filename,TLC/D,ALCL, numsyl, avgchar,awl,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class_y,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
105,348.txt,24,2,1.53,4.69,0.0072,21,175,80,126,74,316,118,182,107,0.58,0.59,0.46,0.59,17.16,2.93,175,42,40.0,39.2,0.55,0.81,6.96,9.84,0.9,24.35,0.69,0.8,31.04,3.94,0.21,0.62,0.05,0.03,0.08,308,21,38,29,21,7,6,2,27,14.6667,14.6667,10.6207,1.381,1.8095,1.381,0.2414,0.3333,1.0,0.2857,0.0952,0.069,1.2857,0.931,3,5.3,1.8,1.75,2.02,1.58,1.0,12.373,43.151
106,24.txt,9,2,1.68,4.92,0.0078,13,100,52,72,50,144,65,93,63,0.65,0.68,0.52,0.58,8.65,2.08,100,39,42.5,40.0,0.69,0.78,5.89,8.33,0.93,29.42,0.77,0.77,15.38,2.77,0.22,0.76,0.02,0.02,0.04,143,13,18,15,13,1,1,7,7,11.0,11.0,9.5333,1.1538,1.3846,1.1538,0.0667,0.0769,1.0,0.0769,0.5385,0.4667,0.5385,0.4667,3,4.0,1.73,1.36,2.18,1.84,1.0,13.748,28.553
107,292.txt,17,3,1.73,5.28,0.0943,17,132,62,89,58,234,95,134,91,0.57,0.68,0.47,0.56,11.11,2.36,132,37,40.0,39.2,0.56,0.77,6.1,8.63,0.9,22.58,0.66,0.72,18.78,3.06,0.19,0.6,0.13,0.01,0.13,232,17,27,24,16,7,4,10,27,13.6471,14.5,9.6667,1.4118,1.6875,1.5,0.2917,0.4375,0.9412,0.25,0.625,0.4167,1.6875,1.125,3,4.05,1.84,1.11,2.01,1.49,1.0,16.409,23.258
108,100.txt,8,4,1.54,4.71,0.0476,12,102,40,61,38,159,65,92,63,0.58,0.68,0.39,0.59,11.76,2.43,102,35,40.7,39.9,0.64,0.76,5.72,8.09,0.91,25.14,0.66,0.71,16.94,2.91,0.26,0.61,0.07,0.04,0.11,159,12,21,19,12,7,4,5,18,13.25,13.25,8.3684,1.5833,1.75,1.5833,0.3684,0.5833,1.0,0.3333,0.4167,0.2632,1.5,0.9474,3,4.17,2.08,1.42,1.86,2.08,1.0,12.482,38.188
109,425.txt,16,3,1.52,4.55,0.0104,15,136,68,93,64,215,88,116,81,0.54,0.7,0.5,0.66,13.78,2.62,136,40,41.5,41.7,0.63,0.84,6.56,9.28,0.91,27.35,0.8,0.81,21.12,3.25,0.22,0.82,0.12,0.03,0.16,211,15,26,19,16,4,4,5,25,14.0667,13.1875,11.1053,1.2667,1.625,1.1875,0.2105,0.25,1.0667,0.25,0.3125,0.2632,1.5625,1.3158,3,5.0,1.71,2.07,2.11,1.67,1.0,11.451,42.762
110,170.txt,26,3,1.41,4.57,0.0568,32,224,101,153,96,466,227,270,192,0.58,0.71,0.45,0.42,16.84,2.9,224,39,41.2,40.3,0.48,0.83,7.34,10.38,0.88,22.38,0.57,0.58,31.84,3.99,0.2,0.59,0.07,0.02,0.09,440,32,84,70,36,25,16,6,52,13.75,12.2222,6.2857,2.1875,2.3333,1.9444,0.3571,0.6944,1.125,0.4444,0.1667,0.0857,1.4444,0.7429,3,4.87,2.45,0.97,1.71,1.57,1.0,12.17,50.532
111,354.txt,3,2,1.68,4.93,0.0455,3,42,19,27,19,49,20,29,20,0.59,0.69,0.45,1.0,5.0,1.58,42,42,42.0,42.0,0.86,0.86,4.24,6.0,0.96,42.67,0.93,1.0,5.0,1.58,0.17,0.95,0.14,0.03,0.17,49,3,4,4,3,1,1,2,5,16.3333,16.3333,12.25,1.3333,1.3333,1.3333,0.25,0.3333,1.0,0.3333,0.6667,0.5,1.6667,1.25,3,4.67,1.67,2.33,2.43,1.4,1.14,12.882,33.239
112,459.txt,64,5,1.49,4.65,0.0342,60,323,180,252,169,685,318,409,291,0.6,0.71,0.56,0.48,24.54,3.5,323,46,42.4,42.1,0.47,0.83,8.73,12.34,0.88,24.63,0.62,0.65,44.92,4.74,0.17,0.58,0.1,0.02,0.12,671,60,93,81,62,16,15,24,71,11.1833,10.8226,8.284,1.35,1.5,1.3065,0.1975,0.2581,1.0333,0.2419,0.3871,0.2963,1.1452,0.8765,3,3.64,1.64,0.97,1.88,1.42,1.0,12.429,42.696
113,220.txt,7,2,1.48,4.44,0.0,9,82,29,49,27,112,39,63,37,0.56,0.59,0.35,0.47,4.26,1.46,82,40,43.0,43.0,0.73,0.82,5.48,7.75,0.93,31.01,0.78,0.63,7.58,1.95,0.19,0.81,0.16,0.03,0.19,110,9,16,14,9,3,3,3,14,12.2222,12.2222,7.8571,1.5556,1.7778,1.5556,0.2143,0.3333,1.0,0.3333,0.3333,0.2143,1.5556,1.0,3,4.89,2.0,1.33,1.64,1.28,1.0,10.988,42.985
114,76.txt,34,3,1.52,4.59,0.0175,33,235,114,172,107,448,198,257,174,0.57,0.68,0.49,0.52,21.78,3.3,235,43,40.9,40.1,0.52,0.81,7.85,11.1,0.89,25.09,0.67,0.73,42.98,4.64,0.23,0.6,0.07,0.02,0.09,434,33,64,50,36,9,9,13,42,13.1515,12.0556,8.68,1.5152,1.7778,1.3889,0.18,0.25,1.0909,0.25,0.3611,0.26,1.1667,0.84,3,4.47,1.94,1.47,1.92,1.6,1.0,11.851,42.374
115,336.txt,7,3,1.38,4.18,0.0,8,53,20,35,20,87,26,45,26,0.52,0.58,0.38,0.22,0.44,0.47,53,36,35.0,36.9,0.61,0.72,4.02,5.68,0.89,17.48,0.78,0.78,5.44,1.65,0.16,0.77,0.18,0.07,0.24,87,8,13,10,8,3,3,7,9,10.875,10.875,8.7,1.25,1.625,1.25,0.3,0.375,1.0,0.375,0.875,0.7,1.125,0.9,3,2.38,1.5,0.38,1.79,1.75,1.0,9.662,51.795
116,77.txt,23,3,1.6,4.92,0.0262,25,188,86,136,80,342,141,207,131,0.61,0.63,0.46,0.4,9.6,2.19,188,35,41.0,39.4,0.55,0.78,7.19,10.17,0.9,24.71,0.66,0.67,26.67,3.65,0.19,0.63,0.09,0.04,0.13,336,25,48,40,26,12,9,9,44,13.44,12.9231,8.4,1.6,1.8462,1.5385,0.3,0.4615,1.04,0.3462,0.3462,0.225,1.6923,1.1,3,4.75,1.88,1.75,1.73,1.6,1.0,14.241,34.378
117,272.txt,14,2,1.38,4.01,0.0492,16,124,43,81,41,206,66,105,61,0.51,0.58,0.35,0.47,8.03,2.0,124,40,40.7,38.5,0.6,0.8,6.11,8.64,0.9,24.29,0.77,0.78,21.78,3.3,0.27,0.72,0.11,0.03,0.14,201,16,29,28,17,9,7,5,20,12.5625,11.8235,7.1786,1.75,1.7059,1.6471,0.3214,0.5294,1.0625,0.4118,0.2941,0.1786,1.1765,0.7143,3,4.44,2.0,1.44,1.72,1.47,1.0,8.468,51.284
118,245.txt,28,4,1.53,4.6,0.0395,23,204,90,144,83,364,134,204,125,0.56,0.61,0.44,0.53,18.56,3.05,204,41,41.8,41.6,0.56,0.84,7.56,10.69,0.9,26.08,0.71,0.8,42.56,4.61,0.26,0.62,0.09,0.02,0.11,358,23,53,34,24,9,9,9,35,15.5652,14.9167,10.5294,1.4783,2.2083,1.4167,0.2647,0.375,1.0435,0.375,0.375,0.2647,1.4583,1.0294,3,5.18,2.18,1.73,1.93,1.75,1.03,11.751,41.328
119,331.txt,12,2,1.46,4.52,0.0106,16,123,50,85,49,206,74,119,73,0.58,0.61,0.41,0.5,8.5,2.06,123,40,41.0,37.0,0.6,0.76,6.06,8.57,0.9,23.91,0.71,0.74,18.38,3.03,0.21,0.69,0.11,0.02,0.13,206,16,24,21,16,5,5,5,26,12.875,12.875,9.8095,1.3125,1.5,1.3125,0.2381,0.3125,1.0,0.3125,0.3125,0.2381,1.625,1.2381,3,5.0,2.13,2.0,1.85,1.38,1.0,11.313,46.918
120,200.txt,36,3,1.51,4.7,0.0324,24,271,137,201,132,517,200,281,187,0.54,0.67,0.51,0.52,23.28,3.41,271,42,40.6,39.6,0.52,0.83,8.43,11.92,0.9,26.25,0.72,0.71,44.18,4.7,0.22,0.72,0.05,0.0,0.06,508,24,71,54,27,17,12,19,51,21.1667,18.8148,9.4074,2.25,2.6296,2.0,0.3148,0.6296,1.125,0.4444,0.7037,0.3519,1.8889,0.9444,3,6.92,2.8,2.12,1.68,1.86,1.0,11.421,45.754
121,469.txt,28,3,1.56,4.99,0.0903,25,191,91,134,84,354,145,207,125,0.58,0.6,0.48,0.54,17.85,2.99,191,43,41.5,40.0,0.54,0.79,7.18,10.15,0.89,24.25,0.65,0.7,30.31,3.89,0.21,0.58,0.09,0.01,0.1,344,25,47,40,25,12,9,10,34,13.76,13.76,8.6,1.6,1.88,1.6,0.3,0.48,1.0,0.36,0.4,0.25,1.36,0.85,3,4.28,1.96,1.2,2.05,1.69,1.0,13.891,39.8
122,55.txt,25,3,1.49,4.62,0.0572,22,170,83,130,82,324,135,197,134,0.61,0.68,0.49,0.51,12.26,2.48,170,33,38.9,38.7,0.52,0.74,6.68,9.44,0.89,22.5,0.66,0.74,26.06,3.61,0.18,0.61,0.08,0.04,0.12,324,22,34,31,24,5,5,11,34,14.7273,13.5,10.4516,1.4091,1.4167,1.2917,0.1613,0.2083,1.0909,0.2083,0.4583,0.3548,1.4167,1.0968,3,4.59,1.68,2.0,2.32,1.38,1.0,12.216,44.445
123,428.txt,11,3,1.4,4.41,0.058,11,106,51,69,46,157,62,88,55,0.56,0.62,0.48,0.74,14.81,2.72,106,43,40.8,40.4,0.68,0.81,5.98,8.46,0.92,28.27,0.78,0.93,23.15,3.4,0.28,0.67,0.14,0.01,0.15,155,11,24,19,11,7,5,5,21,14.0909,14.0909,8.1579,1.7273,2.1818,1.7273,0.3684,0.6364,1.0,0.4545,0.4545,0.2632,1.9091,1.1053,3,4.91,1.91,1.27,2.09,1.48,1.0,10.348,53.945
124,379.txt,14,3,1.56,4.65,0.0185,12,121,59,88,55,179,74,105,66,0.59,0.63,0.49,0.64,11.57,2.41,121,44,43.0,42.2,0.68,0.84,6.4,9.04,0.92,29.84,0.84,0.86,20.57,3.21,0.23,0.8,0.13,0.03,0.16,173,12,27,22,13,5,6,5,20,14.4167,13.3077,7.8636,1.8333,2.0769,1.6923,0.2273,0.3846,1.0833,0.4615,0.3846,0.2273,1.5385,0.9091,3,5.58,2.42,1.75,1.69,1.45,1.0,12.25,41.21
125,449.txt,24,4,1.46,4.53,0.0523,27,178,79,136,75,315,112,187,106,0.59,0.57,0.44,0.5,13.5,2.6,178,37,40.9,40.4,0.57,0.78,7.09,10.03,0.9,25.18,0.73,0.78,32.67,4.04,0.22,0.7,0.09,0.02,0.11,313,27,48,37,25,11,8,5,40,11.5926,12.52,8.4595,1.3704,1.92,1.48,0.2973,0.44,0.9259,0.32,0.2,0.1351,1.6,1.0811,3,4.19,1.93,1.3,1.81,1.48,1.0,12.369,40.934
126,463.txt,22,3,1.53,4.63,0.0,14,128,63,87,60,201,82,115,78,0.57,0.68,0.49,0.63,10.7,2.31,128,41,41.0,39.9,0.64,0.82,6.38,9.03,0.91,27.07,0.76,0.81,17.93,2.99,0.19,0.72,0.09,0.01,0.1,199,14,21,20,15,3,3,6,19,14.2143,13.2667,9.95,1.4286,1.4,1.3333,0.15,0.2,1.0714,0.2,0.4,0.3,1.2667,0.95,3,4.77,1.92,1.77,2.13,1.4,1.0,11.55,42.932
127,443.txt,13,3,1.37,4.33,0.0,16,115,52,87,51,183,63,111,62,0.61,0.56,0.45,0.46,8.31,2.04,115,38,41.0,40.4,0.63,0.78,6.01,8.5,0.91,25.37,0.78,0.79,24.64,3.51,0.28,0.83,0.05,0.0,0.05,183,16,31,17,17,5,5,6,17,11.4375,10.7647,10.7647,1.0625,1.8235,1.0,0.2941,0.2941,1.0625,0.2941,0.3529,0.3529,1.0,1.0,3,4.31,2.0,1.44,1.74,1.38,1.0,10.864,51.486
128,258.txt,12,3,1.37,4.37,0.0258,16,116,55,78,49,174,73,105,64,0.6,0.61,0.47,0.52,7.76,1.97,116,40,41.4,41.5,0.67,0.85,6.22,8.79,0.92,28.51,0.74,0.79,18.24,3.02,0.22,0.72,0.11,0.01,0.12,170,16,24,21,16,3,2,4,21,10.625,10.625,8.0952,1.3125,1.5,1.3125,0.1429,0.1875,1.0,0.125,0.25,0.1905,1.3125,1.0,3,4.13,1.69,1.13,1.56,1.37,1.0,11.542,47.046
129,155.txt,9,2,1.52,4.53,0.0281,11,118,44,74,42,194,53,92,51,0.47,0.55,0.37,0.61,8.52,2.06,118,40,40.2,38.7,0.61,0.78,5.99,8.47,0.91,24.24,0.8,0.87,17.39,2.95,0.22,0.83,0.11,0.02,0.13,194,11,27,19,13,6,6,4,23,17.6364,14.9231,10.2105,1.7273,2.0769,1.4615,0.3158,0.4615,1.1818,0.4615,0.3077,0.2105,1.7692,1.2105,3,4.82,2.0,1.55,2.0,1.95,1.0,11.043,45.237
130,156.txt,16,3,1.54,4.65,0.057,11,111,53,78,50,171,74,104,69,0.61,0.66,0.48,0.47,6.53,1.81,111,41,42.3,41.0,0.65,0.86,6.0,8.49,0.92,26.57,0.75,0.87,22.53,3.36,0.25,0.68,0.08,0.01,0.09,167,11,28,15,11,4,4,5,18,15.1818,15.1818,11.1333,1.3636,2.5455,1.3636,0.2667,0.3636,1.0,0.3636,0.4545,0.3333,1.6364,1.2,3,5.09,2.0,1.73,1.73,1.68,1.0,12.941,37.869
131,432.txt,41,3,1.57,4.72,0.0356,46,308,153,238,146,581,246,346,222,0.6,0.64,0.5,0.47,23.36,3.42,308,38,44.4,41.9,0.53,0.83,9.04,12.78,0.9,27.72,0.69,0.74,58.33,5.4,0.23,0.66,0.1,0.03,0.13,567,46,80,69,46,23,18,17,64,12.3261,12.3261,8.2174,1.5,1.7391,1.5,0.3333,0.5,1.0,0.3913,0.3696,0.2464,1.3913,0.9275,3,4.64,1.87,1.36,1.65,1.56,1.0,12.653,37.832
132,353.txt,17,3,1.41,4.48,0.1542,18,140,67,93,61,253,102,141,89,0.56,0.63,0.48,0.64,17.36,2.95,140,39,40.8,41.1,0.55,0.84,6.22,8.8,0.89,22.47,0.66,0.79,25.93,3.6,0.23,0.57,0.07,0.01,0.08,245,18,31,27,19,5,4,2,27,13.6111,12.8947,9.0741,1.5,1.6316,1.4211,0.1852,0.2632,1.0556,0.2105,0.1053,0.0741,1.4211,1.0,3,4.67,1.89,1.67,1.93,1.29,1.0,10.967,51.498
133,150.txt,49,5,1.45,4.65,0.0611,32,279,139,197,130,558,222,312,196,0.56,0.63,0.5,0.5,28.0,3.74,279,44,42.7,41.5,0.5,0.84,8.35,11.81,0.89,25.06,0.63,0.66,48.89,4.94,0.24,0.6,0.05,0.03,0.07,539,32,82,61,35,25,17,19,69,16.8438,15.4,8.8361,1.9062,2.3429,1.7429,0.4098,0.7143,1.0938,0.4857,0.5429,0.3115,1.9714,1.1311,3,6.07,2.8,1.87,1.81,1.68,1.0,12.187,47.356
134,32.txt,32,2,1.58,4.84,0.017,33,217,98,157,92,408,163,237,141,0.58,0.59,0.45,0.32,6.68,1.83,217,39,42.0,39.7,0.53,0.82,7.6,10.74,0.89,24.86,0.66,0.62,25.47,3.57,0.17,0.67,0.08,0.02,0.1,394,33,61,51,33,13,9,8,57,11.9394,11.9394,7.7255,1.5455,1.8485,1.5455,0.2549,0.3939,1.0,0.2727,0.2424,0.1569,1.7273,1.1176,3,4.24,1.73,1.09,1.61,1.67,1.0,12.952,36.856
135,478.txt,38,3,1.36,4.34,0.0376,28,194,89,139,87,379,147,215,143,0.57,0.67,0.46,0.43,10.78,2.32,194,40,38.1,40.6,0.51,0.76,7.05,9.97,0.89,22.86,0.65,0.66,24.9,3.53,0.18,0.59,0.09,0.03,0.12,379,28,53,41,31,11,10,10,39,13.5357,12.2258,9.2439,1.4643,1.7097,1.3226,0.2683,0.3548,1.1071,0.3226,0.3226,0.2439,1.2581,0.9512,3,4.41,1.93,1.48,1.84,1.46,1.0,10.83,52.492
136,440.txt,30,3,1.59,4.54,0.0515,23,150,57,114,55,300,74,167,71,0.56,0.43,0.38,0.5,11.5,2.4,150,41,38.5,38.5,0.5,0.78,6.12,8.66,0.88,20.38,0.68,0.76,26.63,3.65,0.21,0.64,0.1,0.01,0.11,300,23,38,32,24,8,6,15,32,13.0435,12.5,9.375,1.3913,1.5833,1.3333,0.25,0.3333,1.0435,0.25,0.625,0.4688,1.3333,1.0,3,4.09,1.86,1.59,2.06,1.49,1.0,11.763,35.438
137,176.txt,25,9,1.37,4.32,0.0649,32,206,86,134,78,427,156,239,135,0.56,0.56,0.42,0.37,11.91,2.44,206,44,41.2,39.8,0.48,0.79,7.05,9.97,0.88,21.86,0.56,0.52,23.55,3.43,0.19,0.55,0.06,0.04,0.1,413,32,70,55,29,23,16,5,49,12.9062,14.2414,7.5091,1.7188,2.4138,1.8966,0.4182,0.7931,0.9062,0.5517,0.1724,0.0909,1.6897,0.8909,3,5.4,2.2,1.4,1.51,1.68,1.0,10.12,55.297
138,255.txt,16,2,1.43,4.56,0.0539,13,113,49,83,46,183,72,112,69,0.61,0.62,0.43,0.43,6.43,1.79,113,39,41.3,40.2,0.62,0.79,5.91,8.35,0.91,24.45,0.74,0.69,16.46,2.87,0.21,0.75,0.1,0.01,0.11,181,13,31,20,13,6,6,5,18,13.9231,13.9231,9.05,1.5385,2.3846,1.5385,0.3,0.4615,1.0,0.4615,0.3846,0.25,1.3846,0.9,3,5.08,2.5,1.58,1.79,1.73,1.0,11.638,47.238
139,448.txt,49,4,1.56,4.76,0.0723,45,296,153,228,148,572,228,336,221,0.59,0.66,0.52,0.56,27.78,3.73,296,45,41.1,41.5,0.52,0.82,8.75,12.38,0.9,26.58,0.68,0.74,49.88,4.99,0.2,0.63,0.09,0.02,0.11,566,45,70,61,44,16,15,18,62,12.5778,12.8636,9.2787,1.3556,1.5909,1.3864,0.2623,0.3636,0.9778,0.3409,0.4091,0.2951,1.4091,1.0164,3,4.0,1.58,1.58,1.95,1.68,1.0,13.348,36.104
140,458.txt,18,3,1.52,4.78,0.0426,17,129,51,95,48,209,80,125,75,0.6,0.6,0.4,0.49,8.26,2.03,129,43,40.9,41.3,0.62,0.82,6.31,8.92,0.91,25.69,0.76,0.77,20.83,3.23,0.22,0.7,0.1,0.05,0.15,209,17,27,24,16,8,3,6,29,12.2941,13.0625,8.7083,1.4118,1.6875,1.5,0.3333,0.5,0.9412,0.1875,0.375,0.25,1.8125,1.2083,3,4.06,1.88,1.5,1.85,1.47,1.0,12.825,41.441
141,82.txt,18,5,1.52,4.82,0.019,26,179,81,122,76,352,142,206,131,0.59,0.64,0.45,0.44,11.76,2.42,179,36,41.8,39.1,0.51,0.83,6.75,9.54,0.88,22.08,0.59,0.63,24.53,3.5,0.19,0.59,0.07,0.01,0.08,348,26,51,39,26,12,9,7,43,13.3846,13.3846,8.9231,1.5,1.9615,1.5,0.3077,0.4615,1.0,0.3462,0.2692,0.1795,1.6538,1.1026,3,4.52,1.88,1.2,1.83,1.87,1.0,13.063,42.136
142,300.txt,9,3,1.51,4.78,0.0702,15,118,60,78,55,198,90,112,80,0.57,0.71,0.51,0.52,7.76,1.97,118,35,41.0,40.7,0.6,0.75,5.93,8.39,0.9,23.47,0.7,0.86,21.55,3.28,0.22,0.62,0.11,0.01,0.12,194,15,25,20,15,3,2,10,15,12.9333,12.9333,9.7,1.3333,1.6667,1.3333,0.15,0.2,1.0,0.1333,0.6667,0.5,1.0,0.75,3,4.21,1.93,1.14,1.98,1.7,1.0,12.956,40.69
143,304.txt,14,3,1.7,4.97,0.027,23,127,67,89,60,215,106,139,99,0.65,0.71,0.53,0.57,11.92,2.44,127,36,41.3,38.6,0.59,0.76,6.12,8.66,0.9,23.79,0.64,0.68,16.89,2.91,0.18,0.58,0.08,0.03,0.11,211,23,33,29,24,4,4,3,19,9.1739,8.7917,7.2759,1.2609,1.375,1.2083,0.1379,0.1667,1.0435,0.1667,0.125,0.1034,0.7917,0.6552,3,3.26,1.3,0.83,1.77,1.5,1.0,14.986,18.173
144,407.txt,31,3,1.41,4.52,0.0338,37,280,137,203,128,534,235,287,196,0.54,0.68,0.49,0.51,16.25,2.85,280,44,41.3,41.5,0.52,0.83,8.57,12.12,0.9,26.53,0.71,0.78,38.11,4.37,0.17,0.66,0.1,0.01,0.11,516,37,61,51,38,12,11,11,57,13.9459,13.5789,10.1176,1.3784,1.6053,1.3421,0.2353,0.3158,1.027,0.2895,0.2895,0.2157,1.5,1.1176,3,4.3,1.7,1.35,2.19,1.33,1.0,10.875,52.0
145,257.txt,13,3,1.5,4.78,0.0196,11,108,41,71,37,171,64,93,56,0.54,0.6,0.38,0.48,6.76,1.84,108,39,39.6,39.2,0.63,0.81,5.84,8.26,0.91,24.98,0.76,0.86,21.55,3.28,0.27,0.69,0.04,0.02,0.06,169,11,22,17,12,4,4,3,16,15.3636,14.0833,9.9412,1.5455,1.8333,1.4167,0.2353,0.3333,1.0909,0.3333,0.25,0.1765,1.3333,0.9412,3,5.09,2.09,1.64,1.8,1.83,1.0,12.717,44.937
146,67.txt,13,2,1.6,4.75,0.0063,11,103,45,67,40,181,65,101,59,0.56,0.58,0.44,0.64,10.24,2.26,103,38,38.4,36.6,0.57,0.75,5.41,7.66,0.89,20.82,0.66,0.88,19.36,3.11,0.22,0.57,0.05,0.0,0.05,177,11,23,19,12,6,6,3,18,16.0909,14.75,9.3158,1.7273,1.9167,1.5833,0.3158,0.5,1.0909,0.5,0.25,0.1579,1.5,0.9474,3,4.91,2.09,1.64,1.98,1.52,1.0,12.011,36.992
147,451.txt,17,2,1.52,4.66,0.019,16,127,71,92,67,230,99,142,95,0.62,0.67,0.56,0.58,10.94,2.34,127,40,40.5,39.1,0.55,0.78,5.92,8.37,0.89,21.63,0.65,0.67,14.67,2.71,0.15,0.65,0.07,0.01,0.08,228,16,25,21,15,5,4,4,25,14.25,15.2,10.8571,1.3125,1.6667,1.4,0.2381,0.3333,0.9375,0.2667,0.2667,0.1905,1.6667,1.1905,3,4.87,1.6,1.67,2.0,1.79,1.0,12.046,42.359
148,409.txt,23,3,1.58,5.03,0.0244,21,156,82,113,79,273,124,160,117,0.59,0.73,0.53,0.57,16.49,2.87,156,39,41.3,40.6,0.57,0.8,6.68,9.44,0.9,24.42,0.71,0.75,28.31,3.76,0.24,0.63,0.06,0.04,0.1,267,21,40,35,20,15,10,4,31,12.7143,13.35,7.6286,1.6667,2.0,1.75,0.4286,0.75,0.9524,0.5,0.2,0.1143,1.55,0.8857,3,4.7,2.1,1.5,1.66,1.71,1.0,15.138,33.379
149,499.txt,18,3,1.72,5.17,0.006,13,123,65,86,63,190,90,114,87,0.6,0.76,0.53,0.68,14.23,2.67,123,43,41.8,39.2,0.65,0.81,6.31,8.92,0.92,27.5,0.75,0.84,21.81,3.3,0.23,0.72,0.04,0.03,0.06,190,13,24,20,13,8,5,5,22,14.6154,14.6154,9.5,1.5385,1.8462,1.5385,0.4,0.6154,1.0,0.3846,0.3846,0.25,1.6923,1.1,3,5.92,2.25,2.17,1.59,1.78,1.0,15.33,27.334
150,452.txt,53,5,1.63,4.94,0.0444,50,317,177,248,170,668,305,410,285,0.61,0.7,0.56,0.51,29.01,3.81,317,43,43.3,42.9,0.47,0.85,8.67,12.27,0.89,24.65,0.6,0.7,54.32,5.21,0.19,0.57,0.09,0.02,0.11,654,50,94,80,52,25,22,16,82,13.08,12.5769,8.175,1.6,1.8077,1.5385,0.3125,0.4808,1.04,0.4231,0.3077,0.2,1.5769,1.025,3,4.41,2.06,1.53,1.77,1.6,1.0,14.524,30.808
151,259.txt,33,3,1.59,4.78,0.0416,32,229,115,173,106,453,168,265,152,0.58,0.57,0.5,0.54,24.11,3.47,229,41,40.9,41.0,0.51,0.82,7.61,10.76,0.89,23.81,0.65,0.7,41.44,4.55,0.22,0.58,0.1,0.02,0.12,443,32,64,57,34,20,17,9,64,13.8438,13.0294,7.7719,1.7812,1.8824,1.6765,0.3509,0.5882,1.0625,0.5,0.2647,0.1579,1.8824,1.1228,3,4.81,2.06,1.39,1.81,1.53,1.0,13.084,35.212
152,327.txt,12,3,1.53,4.65,0.0173,14,123,50,83,46,195,73,112,68,0.57,0.61,0.41,0.55,9.32,2.16,123,39,41.0,41.9,0.63,0.8,6.23,8.81,0.91,26.2,0.74,0.84,21.81,3.3,0.23,0.65,0.12,0.03,0.15,193,14,23,17,13,2,2,4,21,13.7857,14.8462,11.3529,1.2143,1.7692,1.3077,0.1176,0.1538,0.9286,0.1538,0.3077,0.2353,1.6154,1.2353,3,4.92,1.85,2.0,1.8,1.92,1.0,12.078,41.585
153,111.txt,36,4,1.39,4.41,0.024,30,241,127,172,119,477,223,276,204,0.58,0.74,0.53,0.58,30.04,3.88,241,37,40.7,40.2,0.51,0.83,7.8,11.03,0.89,24.2,0.62,0.66,38.68,4.4,0.21,0.56,0.09,0.01,0.11,465,30,62,52,33,16,12,5,53,15.5,14.0909,8.9423,1.7333,1.8788,1.5758,0.3077,0.4848,1.1,0.3636,0.1515,0.0962,1.6061,1.0192,3,5.55,2.03,2.21,1.94,1.68,1.0,10.27,53.988
154,194.txt,7,2,1.55,4.71,0.0,8,82,39,57,37,123,55,77,53,0.63,0.69,0.48,0.68,11.56,2.4,82,41,41.8,39.8,0.67,0.83,5.23,7.39,0.92,24.8,0.74,0.68,11.56,2.4,0.22,0.72,0.09,0.06,0.16,121,8,14,14,8,5,3,4,12,15.125,15.125,8.6429,1.75,1.75,1.75,0.3571,0.625,1.0,0.375,0.5,0.2857,1.5,0.8571,3,4.38,2.0,1.25,2.03,1.81,1.0,12.966,36.854
155,424.txt,45,3,1.56,4.71,0.0341,43,333,183,268,178,571,231,339,217,0.59,0.64,0.55,0.64,28.06,3.75,333,42,42.5,41.4,0.58,0.83,9.85,13.94,0.92,32.45,0.79,0.88,53.93,5.19,0.18,0.76,0.1,0.02,0.12,567,43,58,52,44,9,7,10,66,13.186,12.8864,10.9038,1.2093,1.3182,1.1818,0.1731,0.2045,1.0233,0.1591,0.2273,0.1923,1.5,1.2692,3,4.14,1.53,1.53,2.2,1.27,1.0,12.561,39.172
156,311.txt,30,6,1.46,4.51,0.0296,30,207,90,146,85,403,144,227,136,0.56,0.6,0.43,0.5,15.0,2.74,207,42,40.6,40.0,0.51,0.81,7.29,10.31,0.89,23.46,0.64,0.72,30.82,3.93,0.19,0.58,0.1,0.03,0.13,399,30,50,47,29,16,11,4,48,13.3,13.7586,8.4894,1.5667,1.7241,1.6207,0.3404,0.5517,0.9667,0.3793,0.1379,0.0851,1.6552,1.0213,3,5.29,1.96,2.0,1.68,1.53,1.0,11.763,46.056
157,47.txt,49,5,1.56,4.66,0.0648,37,268,127,196,122,631,227,341,212,0.54,0.62,0.47,0.44,17.58,2.96,268,34,37.7,37.6,0.42,0.75,7.54,10.67,0.87,21.08,0.57,0.67,40.89,4.52,0.18,0.52,0.07,0.01,0.09,617,37,78,55,37,17,13,15,66,16.6757,16.6757,11.2182,1.4865,2.1081,1.4865,0.3091,0.4595,1.0,0.3514,0.4054,0.2727,1.7838,1.2,3,6.14,2.03,2.44,1.81,1.67,1.0,12.332,38.587
